"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"856","MID2",0.215,0.862609380150711,"NO","NO","NO"
"857","PTER",0.215,0.862763361090139,"NO","NO","NO"
"858","TNFRSF8",0.215,0.862916983099638,"NO","NO","NO"
"859","ARHGEF11",0.215,0.863070247432748,"NO","NO","NO"
"860","C2orf73",0.215,0.863223155337175,"NO","NO","NO"
"861","LIPH",0.217,0.863375801784485,"NO","NO","NO"
"862","SRI",0.217,0.863528094063703,"NO","NO","NO"
"863","ATP1A1",0.219,0.863680125049922,"NO","NO","NO"
"864","CALCR",0.219,0.863831804112561,"NO","NO","NO"
"865","RALGPS1",0.22,0.863983177505018,"NO","NO","NO"
"866","IQGAP2",0.22,0.864134201305344,"NO","NO","NO"
"867","KLB",0.22,0.864284876723201,"NO","NO","NO"
"868","SLAMF8",0.665,0.864435227661034,"NO","NO","NO"
"869","TRAPPC11",0.221,0.864585254274998,"NO","NO","NO"
"870","EMP3",0.223,0.864735023349238,"NO","NO","NO"
"871","B3GAT2",0.223,0.864884448522045,"NO","NO","NO"
"872","ABTB2",0.223,0.865033530976565,"NO","NO","NO"
"873","KLHL24",0.223,0.865182271890526,"NO","NO","NO"
"874","PARD3",0.223,0.865330672436262,"NO","NO","NO"
"875","SLC26A5",0.224,0.865478776566201,"NO","NO","NO"
"876","MRPS14",0.225,0.86562658487722,"NO","NO","NO"
"877","NCAPH",0.225,0.865774056111132,"NO","NO","NO"
"878","TMEM37",0.225,0.865921191419683,"NO","NO","NO"
"879","MAGI1",0.225,0.866067991949374,"NO","NO","NO"
"880","NOTCH3",0.225,0.866214458841498,"NO","NO","NO"
"881","KCNMB1",0.226,0.866360634900026,"NO","NO","NO"
"882","ABHD4",0.672,0.866506490766955,"NO","NO","NO"
"883","BTN3A1",0.227,0.866652046178423,"NO","NO","NO"
"884","PITPNM2",0.228,0.86679731300379,"NO","NO","NO"
"885","TMEM51",0.228,0.866942251542547,"NO","NO","NO"
"886","MCF2L",0.675,0.867086894468461,"NO","NO","NO"
"887","ASIC2",0.229,0.867231219923595,"NO","NO","NO"
"888","SCRT2",0.229,0.867375220321397,"NO","NO","NO"
"889","USP7",0.23,0.867518936478244,"NO","NO","NO"
"890","UBR4",0.231,0.867662368972139,"NO","NO","NO"
"891","PLEKHH2",0.231,0.867805479507574,"NO","NO","NO"
"892","MGME1",0.231,0.867948269167369,"NO","NO","NO"
"893","OR6F1",0.231,0.868090739029494,"NO","NO","NO"
"894","CHMP7",0.231,0.868232890167095,"NO","NO","NO"
"895","OPA1",0.232,0.868374762350635,"NO","NO","NO"
"896","SLC2A13",0.232,0.868516317855193,"NO","NO","NO"
"897","KRTAP3-2",0.233,0.868657595988312,"NO","NO","NO"
"898","BBS1",0.233,0.868798559470799,"NO","NO","NO"
"899","VRK2",0.233,0.868939209352658,"NO","NO","NO"
"900","DOT1L",0.233,0.869079546679224,"NO","NO","NO"
"901","TSHZ3",0.233,0.869219572491192,"NO","NO","NO"
"902","PTPN3",0.233,0.869359287824641,"NO","NO","NO"
"903","BRCA2",0.233,0.869498693711061,"NO","NO","NO"
"904","TTK",0.233,0.869637791177379,"NO","NO","NO"
"905","BCOR",0.234,0.869776618796834,"NO","NO","NO"
"906","MSH4",0.234,0.869915139953552,"NO","NO","NO"
"907","COPS4",0.234,0.870053355661193,"NO","NO","NO"
"908","IFI6",0.234,0.870191266928949,"NO","NO","NO"
"909","MAP1A",0.234,0.870328874761572,"NO","NO","NO"
"910","FGF12",0.234,0.870466180159398,"NO","NO","NO"
"911","TAF4",0.235,0.870603221069418,"NO","NO","NO"
"912","ANKFN1",0.235,0.870739961451126,"NO","NO","NO"
"913","RTN4RL1",0.235,0.87087640229202,"NO","NO","NO"
"914","SULT1B1",0.236,0.871012581058211,"NO","NO","NO"
"915","FERMT1",0.236,0.871148462165897,"NO","NO","NO"
"916","CCNE2",0.236,0.871284046589941,"NO","NO","NO"
"917","AKR7L",0.236,0.871419335300956,"NO","NO","NO"
"918","GSE1",0.237,0.871554365248388,"NO","NO","NO"
"919","PRKD3",0.238,0.871689136940748,"NO","NO","NO"
"920","ABCA2",0.238,0.871823615651169,"NO","NO","NO"
"921","MPHOSPH8",0.239,0.871957837533155,"NO","NO","NO"
"922","VAT1L",0.239,0.872091768261385,"NO","NO","NO"
"923","HTRA1",0.239,0.872225408782186,"NO","NO","NO"
"924","LSP1",0.24,0.872358794796702,"NO","NO","NO"
"925","CYP4F2",0.24,0.872491892409025,"NO","NO","NO"
"926","RIPK1",0.241,0.872624736916167,"NO","NO","NO"
"927","SLCO6A1",0.241,0.872757294811642,"NO","NO","NO"
"928","CD86",0.241,0.872889567021998,"NO","NO","NO"
"929","SLC2A12",0.242,0.873021588405363,"NO","NO","NO"
"930","PRDM10",0.242,0.873153325871774,"NO","NO","NO"
"931","BMPER",0.242,0.873284780336109,"NO","NO","NO"
"932","SLC38A9",0.243,0.873415986224484,"NO","NO","NO"
"933","MND1",0.243,0.873546910856935,"NO","NO","NO"
"934","ZIC3",0.243,0.873677555136855,"NO","NO","NO"
"935","DDHD1",0.244,0.873807953065085,"NO","NO","NO"
"936","BICC1",0.244,0.873938072365262,"NO","NO","NO"
"937","ARFGEF1",0.245,0.874067946658265,"NO","NO","NO"
"938","TTF2",0.246,0.874197576429873,"NO","NO","NO"
"939","MCM10",0.246,0.874326930099731,"NO","NO","NO"
"940","MPRIP",0.246,0.874456008549015,"NO","NO","NO"
"941","FMN2",0.246,0.874584812655155,"NO","NO","NO"
"942","SGSM2",0.247,0.874713375257457,"NO","NO","NO"
"943","LRIG3",0.247,0.874841665192522,"NO","NO","NO"
"944","C2orf69",0.247,0.874969683326877,"NO","NO","NO"
"945","GPR156",0.247,0.875097430523381,"NO","NO","NO"
"946","SLC9A7",0.248,0.875224939183592,"NO","NO","NO"
"947","RALYL",0.248,0.87535217855413,"NO","NO","NO"
"948","RBM19",0.248,0.875479149487177,"NO","NO","NO"
"949","ANO2",0.249,0.875605883990282,"NO","NO","NO"
"950","GRAMD4",0.249,0.875732351683907,"NO","NO","NO"
"951","TTC8",0.249,0.875858553409722,"NO","NO","NO"
"952","PLEKHB1",0.25,0.875984520787291,"NO","NO","NO"
"953","SPARC",0.25,0.876110223805201,"NO","NO","NO"
"954","SIPA1L1",0.25,0.876235663294771,"NO","NO","NO"
"955","GJB5",0.251,0.876360870493491,"NO","NO","NO"
"956","CHMP5",0.251,0.876485815752464,"NO","NO","NO"
"957","DCP2",0.251,0.876610499892818,"NO","NO","NO"
"958","GALNT1",0.251,0.876734923732253,"NO","NO","NO"
"959","GRIA1",0.252,0.876859118097244,"NO","NO","NO"
"960","WIPF1",0.252,0.876983053723975,"NO","NO","NO"
"961","ZNF713",0.252,0.877106731420161,"NO","NO","NO"
"962","OSBPL6",0.252,0.87723015199016,"NO","NO","NO"
"963","KIF3B",0.253,0.877353345856258,"NO","NO","NO"
"964","HUWE1",0.253,0.877476284133422,"NO","NO","NO"
"965","APPL2",0.253,0.877598967616229,"NO","NO","NO"
"966","RD3",0.254,0.877721426363003,"NO","NO","NO"
"967","DNM1",0.254,0.877843631834189,"NO","NO","NO"
"968","ZFP90",0.255,0.877965613762729,"NO","NO","NO"
"969","SDC3",0.255,0.878087343922582,"NO","NO","NO"
"970","SERPINI2",0.256,0.878208851725763,"NO","NO","NO"
"971","CNTLN",0.256,0.878330109255404,"NO","NO","NO"
"972","AQP7",0.706,0.878451124984348,"NO","NO","NO"
"973","ARHGAP5",0.257,0.878571912567074,"NO","NO","NO"
"974","TAF7L",0.257,0.878692452126017,"NO","NO","NO"
"975","DTX3L",0.257,0.878812744424326,"NO","NO","NO"
"976","RND1",0.258,0.878932818181536,"NO","NO","NO"
"977","KLHL32",0.258,0.879052646137811,"NO","NO","NO"
"978","GPR6",0.258,0.879172229047141,"NO","NO","NO"
"979","DUSP18",0.258,0.879291567660435,"NO","NO","NO"
"980","SFTPB",0.258,0.879410662725539,"NO","NO","NO"
"981","NRG4",0.258,0.879529514987248,"NO","NO","NO"
"982","ZNF529",0.709,0.879648155181537,"NO","NO","NO"
"983","FANCD2",0.26,0.879766578823596,"NO","NO","NO"
"984","CDC6",0.26,0.879884761767195,"NO","NO","NO"
"985","SCYL2",0.26,0.880002704745427,"NO","NO","NO"
"986","ACTR3",0.26,0.880120408488409,"NO","NO","NO"
"987","THY1",0.26,0.880237873723299,"NO","NO","NO"
"988","CAMK4",0.261,0.880355128078103,"NO","NO","NO"
"989","ESPL1",0.262,0.880472171959586,"NO","NO","NO"
"990","SPTAN1",0.262,0.880588979388784,"NO","NO","NO"
"991","HIRA",0.263,0.880705577441659,"NO","NO","NO"
"992","SETX",0.263,0.880821940417816,"NO","NO","NO"
"993","PHC3",0.714,0.880938091279038,"NO","NO","NO"
"994","SCN5A",0.264,0.881054012261334,"NO","NO","NO"
"995","ENO1",0.265,0.881169726041114,"NO","NO","NO"
"996","FDCSP",0.265,0.881285207463906,"NO","NO","NO"
"997","SDC2",0.716,0.881400477201797,"NO","NO","NO"
"998","SOX6",0.266,0.881515521491908,"NO","NO","NO"
"999","SCN4B",0.717,0.881630354458504,"NO","NO","NO"
"1000","TRAF5",0.267,0.881744964021021,"NO","NO","NO"
"1001","FAM111B",0.267,0.881859344593403,"NO","NO","NO"
"1002","HECTD4",0.267,0.88197349686125,"NO","NO","NO"
"1003","SLCO1C1",0.269,0.882087471192721,"NO","NO","NO"
"1004","ELAVL3",0.269,0.882201218483691,"NO","NO","NO"
"1005","SEZ6L2",0.27,0.882314763890471,"NO","NO","NO"
"1006","PLA2G2F",0.27,0.882428083560855,"NO","NO","NO"
"1007","FKBP10",0.27,0.882541178167346,"NO","NO","NO"
"1008","OPRM1",0.272,0.882654096575631,"NO","NO","NO"
"1009","NDC80",0.272,0.882766791161501,"NO","NO","NO"
"1010","POLK",0.273,0.882879286337403,"NO","NO","NO"
"1011","CYP2C19",0.274,0.882991582496548,"NO","NO","NO"
"1012","CDC42BPB",0.275,0.88310368003281,"NO","NO","NO"
"1013","TTLL12",0.275,0.883215556251134,"NO","NO","NO"
"1014","PDE3A",0.276,0.883327234873092,"NO","NO","NO"
"1015","SV2B",0.276,0.883438693438652,"NO","NO","NO"
"1016","PAPPA2",0.276,0.883549932597588,"NO","NO","NO"
"1017","GJA4",0.276,0.883660952997115,"NO","NO","NO"
"1018","KLRK1",0.278,0.883771800664437,"NO","NO","NO"
"1019","TRIM2",0.279,0.883882453158669,"NO","NO","NO"
"1020","HIP1",0.279,0.883992888687226,"NO","NO","NO"
"1021","GADD45G",0.28,0.884103130048488,"NO","NO","NO"
"1022","FABP2",0.28,0.884213155673232,"NO","NO","NO"
"1023","NAPB",0.28,0.884322966194114,"NO","NO","NO"
"1024","CTDSP1",0.281,0.884432584155972,"NO","NO","NO"
"1025","CDH23",0.282,0.884542009943249,"NO","NO","NO"
"1026","SHKBP1",0.283,0.884651243940843,"NO","NO","NO"
"1027","HCFC1",0.283,0.884760265214001,"NO","NO","NO"
"1028","GPBAR1",0.284,0.884869095682844,"NO","NO","NO"
"1029","PRG4",0.284,0.884977714625023,"NO","NO","NO"
"1030","LRP10",0.284,0.885086122656634,"NO","NO","NO"
"1031","DENND3",0.285,0.885194341456378,"NO","NO","NO"
"1032","SNRPD3",0.285,0.885302350529766,"NO","NO","NO"
"1033","SMO",0.285,0.885410150485876,"NO","NO","NO"
"1034","LEMD3",0.286,0.885517762765304,"NO","NO","NO"
"1035","CYP2A13",0.286,0.885625167098298,"NO","NO","NO"
"1036","GIPC2",0.286,0.88573236408702,"NO","NO","NO"
"1037","CHL1",0.286,0.885839354331308,"NO","NO","NO"
"1038","HTT",0.289,0.885946199691439,"NO","NO","NO"
"1039","OSBPL8",0.291,0.886052879371255,"NO","NO","NO"
"1040","TM4SF18",0.292,0.886159373634689,"NO","NO","NO"
"1041","GNPTAB",0.293,0.886265682859423,"NO","NO","NO"
"1042","MYO1E",0.294,0.886371807423336,"NO","NO","NO"
"1043","INO80",0.294,0.886477728488566,"NO","NO","NO"
"1044","ITGB1",0.295,0.886583465837391,"NO","NO","NO"
"1045","CDK4",0.295,0.886689000818085,"NO","NO","NO"
"1046","SLC24A2",0.295,0.886794334011053,"NO","NO","NO"
"1047","WFDC11",0.296,0.886899484986084,"NO","NO","NO"
"1048","LCE3D",0.296,0.887004435291314,"NO","NO","NO"
"1049","POLA2",0.296,0.887109185500634,"NO","NO","NO"
"1050","DAZL",0.297,0.887213754974179,"NO","NO","NO"
"1051","ZNF367",0.297,0.887318125457289,"NO","NO","NO"
"1052","KIAA0753",0.297,0.887422297517427,"NO","NO","NO"
"1053","STIL",0.298,0.88752629030787,"NO","NO","NO"
"1054","IL37",0.298,0.887630085768539,"NO","NO","NO"
"1055","CCNB1",0.298,0.887733684460563,"NO","NO","NO"
"1056","N4BP2",0.299,0.887837105333105,"NO","NO","NO"
"1057","NTRK2",0.299,0.887940330518092,"NO","NO","NO"
"1058","NCOA6",0.3,0.888043378782575,"NO","NO","NO"
"1059","APOBEC2",0.3,0.888146232432772,"NO","NO","NO"
"1060","SLC35E1",0.3,0.888248892019477,"NO","NO","NO"
"1061","ATXN2L",0.3,0.888351358091411,"NO","NO","NO"
"1062","ANKRD35",0.301,0.88845364919758,"NO","NO","NO"
"1063","SLC51A",0.301,0.888555747846353,"NO","NO","NO"
"1064","KCNH2",0.301,0.888657654580373,"NO","NO","NO"
"1065","CALM3",0.302,0.888759387752518,"NO","NO","NO"
"1066","UBA2",0.302,0.888860930055673,"NO","NO","NO"
"1067","UBA3",0.302,0.888962282026487,"NO","NO","NO"
"1068","NEK2",0.302,0.889063444199604,"NO","NO","NO"
"1069","HK3",0.752,0.889164434515197,"NO","NO","NO"
"1070","ALMS1",0.304,0.889265253720164,"NO","NO","NO"
"1071","GLP2R",0.304,0.889365884653974,"NO","NO","NO"
"1072","STAG2",0.304,0.889466327843505,"NO","NO","NO"
"1073","GIGYF2",0.304,0.889566583813669,"NO","NO","NO"
"1074","HIVEP1",0.305,0.889666670344251,"NO","NO","NO"
"1075","EXO1",0.305,0.889766570667334,"NO","NO","NO"
"1076","MCM3",0.305,0.889866285302083,"NO","NO","NO"
"1077","TMEM243",0.306,0.889965831842213,"NO","NO","NO"
"1078","DNAJC8",0.306,0.890065193694884,"NO","NO","NO"
"1079","DMTN",0.755,0.890164376777864,"NO","NO","NO"
"1080","SFMBT1",0.307,0.890263387687668,"NO","NO","NO"
"1081","RGL1",0.307,0.890362215413549,"NO","NO","NO"
"1082","MAPRE2",0.307,0.890460860463412,"NO","NO","NO"
"1083","C1orf87",0.307,0.890559323343285,"NO","NO","NO"
"1084","LIFR",0.308,0.890657621264659,"NO","NO","NO"
"1085","GPATCH8",0.308,0.890755737991709,"NO","NO","NO"
"1086","CIT",0.309,0.890853690574287,"NO","NO","NO"
"1087","MICAL2",0.309,0.890951462931323,"NO","NO","NO"
"1088","IGSF11",0.31,0.891049071952921,"NO","NO","NO"
"1089","EPHB4",0.31,0.891146501710935,"NO","NO","NO"
"1090","SERPINA7",0.31,0.89124375269875,"NO","NO","NO"
"1091","CACNA2D4",0.31,0.891340825407945,"NO","NO","NO"
"1092","BCAP29",0.311,0.891437736537385,"NO","NO","NO"
"1093","MCM5",0.311,0.891534470336305,"NO","NO","NO"
"1094","SPATA21",0.312,0.891631043347886,"NO","NO","NO"
"1095","LGALS3BP",0.312,0.891727439970404,"NO","NO","NO"
"1096","FGFR1",0.313,0.891823676593161,"NO","NO","NO"
"1097","TFCP2L1",0.314,0.891919753533909,"NO","NO","NO"
"1098","LGALS1",0.762,0.892015659218067,"NO","NO","NO"
"1099","DSTN",0.315,0.892111402251128,"NO","NO","NO"
"1100","ITGB6",0.317,0.89220700207747,"NO","NO","NO"
"1101","C1GALT1",0.318,0.892302443492897,"NO","NO","NO"
"1102","SPAG17",0.319,0.892397726815155,"NO","NO","NO"
"1103","RIMS4",0.32,0.892492852361943,"NO","NO","NO"
"1104","TRIM5",0.32,0.892587805579841,"NO","NO","NO"
"1105","KRTAP19-7",0.32,0.892682586936712,"NO","NO","NO"
"1106","AGL",0.32,0.892777196898724,"NO","NO","NO"
"1107","ZMYM3",0.32,0.892871635930362,"NO","NO","NO"
"1108","CHRM2",0.322,0.89296593401956,"NO","NO","NO"
"1109","IL17A",0.322,0.893060062049084,"NO","NO","NO"
"1110","CENPI",0.322,0.893154020478556,"NO","NO","NO"
"1111","GGA3",0.323,0.893247824325712,"NO","NO","NO"
"1112","STXBP1",0.323,0.893341459460913,"NO","NO","NO"
"1113","PPM1E",0.323,0.893434926338908,"NO","NO","NO"
"1114","HIVEP3",0.323,0.893528225412814,"NO","NO","NO"
"1115","BANK1",0.323,0.89362135713412,"NO","NO","NO"
"1116","MYRF",0.77,0.89371432998371,"NO","NO","NO"
"1117","TBK1",0.324,0.893807142715556,"NO","NO","NO"
"1118","MON2",0.324,0.893899789413893,"NO","NO","NO"
"1119","CENPL",0.324,0.89399227052385,"NO","NO","NO"
"1120","LRRC40",0.324,0.894084586488967,"NO","NO","NO"
"1121","RIMS2",0.325,0.894176751969592,"NO","NO","NO"
"1122","NPM3",0.326,0.894268767263952,"NO","NO","NO"
"1123","HSD17B11",0.326,0.894360618684235,"NO","NO","NO"
"1124","RUNDC3B",0.326,0.894452306667826,"NO","NO","NO"
"1125","S100A7A",0.326,0.894543831650559,"NO","NO","NO"
"1126","MRPS10",0.326,0.894635194066714,"NO","NO","NO"
"1127","SPATA19",0.327,0.894726408285372,"NO","NO","NO"
"1128","IFNL1",0.327,0.894817460776692,"NO","NO","NO"
"1129","TMEM170A",0.327,0.894908351970418,"NO","NO","NO"
"1130","GLCE",0.328,0.894999096092685,"NO","NO","NO"
"1131","BRD4",0.329,0.895089693433229,"NO","NO","NO"
"1132","ANLN",0.329,0.8951801307078,"NO","NO","NO"
"1133","SLC18A2",0.775,0.895270415565583,"NO","NO","NO"
"1134","LMTK2",0.33,0.895360547521803,"NO","NO","NO"
"1135","FNBP1",0.33,0.895450520655194,"NO","NO","NO"
"1136","TPX2",0.33,0.89554033538518,"NO","NO","NO"
"1137","TTC38",0.331,0.89563000554598,"NO","NO","NO"
"1138","EFCAB12",0.331,0.89571951811423,"NO","NO","NO"
"1139","LZTS1",0.333,0.89580890000076,"NO","NO","NO"
"1140","TIMELESS",0.333,0.895898125076962,"NO","NO","NO"
"1141","SLC43A3",0.334,0.895987206837019,"NO","NO","NO"
"1142","ARL14",0.334,0.896076132586988,"NO","NO","NO"
"1143","PDGFRL",0.334,0.896164902736345,"NO","NO","NO"
"1144","AMPD1",0.334,0.896253517693133,"NO","NO","NO"
"1145","UBXN1",0.335,0.896341990806494,"NO","NO","NO"
"1146","ANXA5",0.335,0.896430309516516,"NO","NO","NO"
"1147","KRTAP5-3",0.335,0.896518474227043,"NO","NO","NO"
"1148","VPS13A",0.336,0.896606498156673,"NO","NO","NO"
"1149","KRT40",0.338,0.896694394204045,"NO","NO","NO"
"1150","GABRP",0.338,0.896782137388726,"NO","NO","NO"
"1151","HSPB1",0.338,0.896869728109141,"NO","NO","NO"
"1152","NUMA1",0.338,0.896957166762334,"NO","NO","NO"
"1153","USP20",0.338,0.897044453743968,"NO","NO","NO"
"1154","TTF1",0.339,0.897131601926795,"NO","NO","NO"
"1155","RRAGD",0.339,0.897218599203678,"NO","NO","NO"
"1156","MYSM1",0.339,0.897305445966241,"NO","NO","NO"
"1157","LCN12",0.339,0.897392142604754,"NO","NO","NO"
"1158","CPEB4",0.339,0.897478689508141,"NO","NO","NO"
"1159","PIK3CA",0.34,0.897565099400302,"NO","NO","NO"
"1160","OSBPL10",0.34,0.897651360309891,"NO","NO","NO"
"1161","CORO2B",0.341,0.897737484849609,"NO","NO","NO"
"1162","MSH2",0.341,0.897823461154318,"NO","NO","NO"
"1163","SLC13A5",0.342,0.897909301726721,"NO","NO","NO"
"1164","ZDHHC11",0.343,0.897995006831124,"NO","NO","NO"
"1165","ZC3H7B",0.344,0.898080576731715,"NO","NO","NO"
"1166","MCM4",0.345,0.898166011692544,"NO","NO","NO"
"1167","SLC25A23",0.345,0.898251300235274,"NO","NO","NO"
"1168","NUSAP1",0.346,0.898336454468173,"NO","NO","NO"
"1169","PLSCR4",0.346,0.898421463013762,"NO","NO","NO"
"1170","PBXIP1",0.346,0.898506326245598,"NO","NO","NO"
"1171","GALNT5",0.347,0.898591056156156,"NO","NO","NO"
"1172","EP400",0.347,0.898675641476423,"NO","NO","NO"
"1173","MRPL30",0.347,0.898760082576195,"NO","NO","NO"
"1174","FAM135B",0.347,0.898844379824009,"NO","NO","NO"
"1175","KLHL2",0.347,0.898928533587145,"NO","NO","NO"
"1176","SETD2",0.347,0.899012544231636,"NO","NO","NO"
"1177","EIF1B",0.348,0.899096423602444,"NO","NO","NO"
"1178","PLEKHA4",0.348,0.899180160563454,"NO","NO","NO"
"1179","KIF15",0.349,0.89926376685781,"NO","NO","NO"
"1180","SLC40A1",0.35,0.899347242738586,"NO","NO","NO"
"1181","TCF7L2",0.35,0.899430577254619,"NO","NO","NO"
"1182","CRY2",0.35,0.899513770764703,"NO","NO","NO"
"1183","CAMK2G",0.351,0.899596834811565,"NO","NO","NO"
"1184","ESR1",0.351,0.899679758547538,"NO","NO","NO"
"1185","GATM",0.352,0.899762553416723,"NO","NO","NO"
"1186","DZIP1L",0.353,0.89984521966846,"NO","NO","NO"
"1187","DSG3",0.353,0.899927746634179,"NO","NO","NO"
"1188","GDF3",0.354,0.900010145574179,"NO","NO","NO"
"1189","PRSS58",0.354,0.900092405912093,"NO","NO","NO"
"1190","EPG5",0.355,0.900174538812558,"NO","NO","NO"
"1191","HDGF",0.355,0.900256533790436,"NO","NO","NO"
"1192","MAP4K4",0.355,0.900338391192848,"NO","NO","NO"
"1193","ARHGAP20",0.355,0.90042011136575,"NO","NO","NO"
"1194","SSH2",0.356,0.900501705358831,"NO","NO","NO"
"1195","TMEM200A",0.356,0.900583162792927,"NO","NO","NO"
"1196","SYT5",0.357,0.90066449462425,"NO","NO","NO"
"1197","PPARD",0.358,0.900745701094985,"NO","NO","NO"
"1198","SLC4A3",0.358,0.900826771995652,"NO","NO","NO"
"1199","CKAP2L",0.358,0.900907707665458,"NO","NO","NO"
"1200","MASTL",0.358,0.900988508442482,"NO","NO","NO"
"1201","KIF2C",0.358,0.901069174663674,"NO","NO","NO"
"1202","SYTL4",0.359,0.901149717081582,"NO","NO","NO"
"1203","SLC18A1",0.359,0.901230125596883,"NO","NO","NO"
"1204","SCN3B",0.36,0.901310410871717,"NO","NO","NO"
"1205","FARS2",0.361,0.90139057314267,"NO","NO","NO"
"1206","ZC3H10",0.361,0.901470602474534,"NO","NO","NO"
"1207","PRKCE",0.361,0.901550499197728,"NO","NO","NO"
"1208","RINL",0.361,0.901630263641579,"NO","NO","NO"
"1209","LOX",0.362,0.901709906280708,"NO","NO","NO"
"1210","CCDC81",0.362,0.901789417279111,"NO","NO","NO"
"1211","TLN2",0.363,0.901868807023856,"NO","NO","NO"
"1212","LRRTM2",0.364,0.901948075747061,"NO","NO","NO"
"1213","TFB2M",0.365,0.902027223680666,"NO","NO","NO"
"1214","SLTM",0.365,0.902106241222289,"NO","NO","NO"
"1215","CERK",0.803,0.902185131989256,"NO","NO","NO"
"1216","YLPM1",0.366,0.902263899526983,"NO","NO","NO"
"1217","FAM72D",0.367,0.902342547363206,"NO","NO","NO"
"1218","CCDC149",0.368,0.902421075727392,"NO","NO","NO"
"1219","CAMKV",0.368,0.902499475250948,"NO","NO","NO"
"1220","DSG2",0.369,0.902577755840699,"NO","NO","NO"
"1221","A4GNT",0.369,0.902655908206715,"NO","NO","NO"
"1222","TEX29",0.369,0.902733932663785,"NO","NO","NO"
"1223","CERS6",0.369,0.902811829525667,"NO","NO","NO"
"1224","MED12",0.37,0.90288960859983,"NO","NO","NO"
"1225","KLHL21",0.37,0.902967260687748,"NO","NO","NO"
"1226","MTDH",0.37,0.903044786100157,"NO","NO","NO"
"1227","MFNG",0.371,0.903122194555068,"NO","NO","NO"
"1228","MELK",0.371,0.903199476937577,"NO","NO","NO"
"1229","TREML4",0.371,0.903276633555428,"NO","NO","NO"
"1230","HCN1",0.372,0.903353674038178,"NO","NO","NO"
"1231","BSPRY",0.372,0.903430589353613,"NO","NO","NO"
"1232","ANKRD1",0.372,0.903507379806522,"NO","NO","NO"
"1233","CASQ1",0.372,0.903584045700708,"NO","NO","NO"
"1234","MYO10",0.373,0.903660596569784,"NO","NO","NO"
"1235","OCA2",0.373,0.903737023469842,"NO","NO","NO"
"1236","LIN9",0.373,0.903813326701777,"NO","NO","NO"
"1237","VAV2",0.374,0.903889515712799,"NO","NO","NO"
"1238","CSMD1",0.374,0.903965581639797,"NO","NO","NO"
"1239","ATAD2",0.374,0.904041524780795,"NO","NO","NO"
"1240","CYP17A1",0.375,0.904117354497556,"NO","NO","NO"
"1241","GPR152",0.375,0.904193062006878,"NO","NO","NO"
"1242","TLX3",0.375,0.904268647603945,"NO","NO","NO"
"1243","FASN",0.375,0.904344111582997,"NO","NO","NO"
"1244","PLCG1",0.376,0.904419463213126,"NO","NO","NO"
"1245","S1PR1",0.376,0.90449469379646,"NO","NO","NO"
"1246","ZDHHC19",0.376,0.904569803624444,"NO","NO","NO"
"1247","LRRTM3",0.376,0.904644792987586,"NO","NO","NO"
"1248","SLC30A8",0.376,0.904719662175468,"NO","NO","NO"
"1249","RIMBP2",0.377,0.904794420357602,"NO","NO","NO"
"1250","LMNB1",0.377,0.904869058926644,"NO","NO","NO"
"1251","EMID1",0.377,0.904943578169437,"NO","NO","NO"
"1252","TTYH1",0.377,0.905017978371906,"NO","NO","NO"
"1253","KIF18A",0.379,0.905092277349605,"NO","NO","NO"
"1254","PPIL2",0.38,0.905166466500225,"NO","NO","NO"
"1255","ASIC1",0.38,0.905240537421122,"NO","NO","NO"
"1256","SCUBE1",0.38,0.905314490394693,"NO","NO","NO"
"1257","DCUN1D4",0.38,0.905388325702434,"NO","NO","NO"
"1258","SUGCT",0.381,0.905462052212821,"NO","NO","NO"
"1259","RASSF6",0.381,0.905535661604049,"NO","NO","NO"
"1260","CCP110",0.382,0.905609162673136,"NO","NO","NO"
"1261","NLGN2",0.382,0.90568254716638,"NO","NO","NO"
"1262","PHF10",0.382,0.905755815360902,"NO","NO","NO"
"1263","ATP2B3",0.382,0.905828967532947,"NO","NO","NO"
"1264","TMTC2",0.383,0.905902012393656,"NO","NO","NO"
"1265","FUT8",0.384,0.905974950142595,"NO","NO","NO"
"1266","ATP2C1",0.384,0.906047772666022,"NO","NO","NO"
"1267","SIK2",0.384,0.906120480236767,"NO","NO","NO"
"1268","RRP1B",0.385,0.90619308142682,"NO","NO","NO"
"1269","ANO3",0.385,0.906265568194194,"NO","NO","NO"
"1270","TK1",0.386,0.906337949042316,"NO","NO","NO"
"1271","KIF11",0.386,0.906410215994533,"NO","NO","NO"
"1272","CYFIP2",0.386,0.906482369319466,"NO","NO","NO"
"1273","HESX1",0.387,0.906554417445392,"NO","NO","NO"
"1274","PPP1CB",0.387,0.906626352465939,"NO","NO","NO"
"1275","IDH1",0.387,0.906698174647239,"NO","NO","NO"
"1276","PLCE1",0.388,0.906769892343223,"NO","NO","NO"
"1277","SYNJ2",0.388,0.906841497717053,"NO","NO","NO"
"1278","AMPD3",0.389,0.906912999056213,"NO","NO","NO"
"1279","CTDSPL2",0.389,0.90698438858718,"NO","NO","NO"
"1280","ERBB3",0.389,0.907055666572006,"NO","NO","NO"
"1281","GPM6A",0.39,0.907126841225339,"NO","NO","NO"
"1282","TUBB2B",0.39,0.907197904841771,"NO","NO","NO"
"1283","ZNF462",0.39,0.907268857680937,"NO","NO","NO"
