"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"852","NDRG2",0.183,0.916297653498953,"NO","NO","NO"
"853","CYP21A2",0.183,0.916392276913451,"NO","NO","NO"
"854","MSI1",0.183,0.916486678727446,"NO","NO","NO"
"855","IKZF4",0.184,0.916580876291746,"NO","NO","NO"
"856","DDR1",0.184,0.916674853768279,"NO","NO","NO"
"857","GDPD2",0.184,0.916768611927481,"NO","NO","NO"
"858","GPR3",0.186,0.916862184168154,"NO","NO","NO"
"859","NDUFA7",0.186,0.916955538545637,"NO","NO","NO"
"860","MATN1",0.186,0.917048675819916,"NO","NO","NO"
"861","TROAP",0.187,0.917141612811394,"NO","NO","NO"
"862","MASP1",0.187,0.9172343341718,"NO","NO","NO"
"863","SMC4",0.188,0.917326856549863,"NO","NO","NO"
"864","MPDZ",0.188,0.917419164755755,"NO","NO","NO"
"865","RAD51AP1",0.188,0.917511259532269,"NO","NO","NO"
"866","AGMO",0.189,0.917603157337335,"NO","NO","NO"
"867","ARHGEF6",0.189,0.917694843152078,"NO","NO","NO"
"868","KIF16B",0.19,0.917786333267935,"NO","NO","NO"
"869","FGFR2",0.19,0.917877612819658,"NO","NO","NO"
"870","MLPH",0.191,0.917968697934575,"NO","NO","NO"
"871","AGAP1",0.191,0.918059573898826,"NO","NO","NO"
"872","PRELID2",0.191,0.918150241431966,"NO","NO","NO"
"873","UCN3",0.192,0.918240716478791,"NO","NO","NO"
"874","ZFHX4",0.193,0.918330999581879,"NO","NO","NO"
"875","NUDT21",0.193,0.918421076323588,"NO","NO","NO"
"876","OTOF",0.193,0.918510947410635,"NO","NO","NO"
"877","XPO1",0.193,0.918600613546515,"NO","NO","NO"
"878","DHTKD1",0.193,0.918690075431516,"NO","NO","NO"
"879","AHNAK2",0.194,0.918779348653886,"NO","NO","NO"
"880","PLA2G4D",0.194,0.91886841898257,"NO","NO","NO"
"881","PHLDA1",0.194,0.918957287108464,"NO","NO","NO"
"882","HNF1A",0.195,0.91904596844569,"NO","NO","NO"
"883","ATP6V0E1",0.195,0.919134448919184,"NO","NO","NO"
"884","PHIP",0.196,0.919222743791185,"NO","NO","NO"
"885","CCNA2",0.196,0.919310839126751,"NO","NO","NO"
"886","ZFYVE1",0.197,0.919398750038355,"NO","NO","NO"
"887","KRTCAP2",0.197,0.919486462729188,"NO","NO","NO"
"888","SLC6A2",0.198,0.919573992164031,"NO","NO","NO"
"889","UTP20",0.198,0.91966132468226,"NO","NO","NO"
"890","FARP1",0.198,0.919748460947639,"NO","NO","NO"
"891","DPF3",0.199,0.919835415760432,"NO","NO","NO"
"892","CYC1",0.2,0.91992218962483,"NO","NO","NO"
"893","TRPM3",0.2,0.920008769146867,"NO","NO","NO"
"894","TPH1",0.2,0.920095154978698,"NO","NO","NO"
"895","CDH20",0.201,0.920181361635699,"NO","NO","NO"
"896","CUL5",0.201,0.920267375867127,"NO","NO","NO"
"897","CAP2",0.202,0.920353212048822,"NO","NO","NO"
"898","RGS14",0.202,0.92043885705862,"NO","NO","NO"
"899","HJURP",0.202,0.920524311534469,"NO","NO","NO"
"900","SPDL1",0.202,0.920609576111484,"NO","NO","NO"
"901","ZNF589",0.203,0.920694664992019,"NO","NO","NO"
"902","SLC25A18",0.203,0.920779565205414,"NO","NO","NO"
"903","AURKA",0.203,0.920864277378469,"NO","NO","NO"
"904","TMEM123",0.203,0.920948802135212,"NO","NO","NO"
"905","FHL5",0.204,0.921033153507402,"NO","NO","NO"
"906","KIAA0319",0.204,0.921117318673472,"NO","NO","NO"
"907","RBM28",0.205,0.921201311532046,"NO","NO","NO"
"908","ZBTB25",0.205,0.921285119384324,"NO","NO","NO"
"909","KCNQ4",0.206,0.921368755997576,"NO","NO","NO"
"910","CEP290",0.206,0.921452208794096,"NO","NO","NO"
"911","ZBTB34",0.206,0.921535478379207,"NO","NO","NO"
"912","PIK3C2G",0.207,0.921618578373635,"NO","NO","NO"
"913","BACE2",0.207,0.921701496330835,"NO","NO","NO"
"914","SLC35D2",0.207,0.921784232848304,"NO","NO","NO"
"915","QKI",0.207,0.921866788520926,"NO","NO","NO"
"916","PRPF18",0.207,0.921949163940988,"NO","NO","NO"
"917","ANGPTL1",0.208,0.922031372551546,"NO","NO","NO"
"918","LARP4",0.208,0.922113402058377,"NO","NO","NO"
"919","ZNF142",0.208,0.922195253046151,"NO","NO","NO"
"920","ZNF417",0.209,0.922276938816113,"NO","NO","NO"
"921","PSAT1",0.209,0.922358447201125,"NO","NO","NO"
"922","CLEC4C",0.209,0.922439778778359,"NO","NO","NO"
"923","ZNF566",0.209,0.92252093412249,"NO","NO","NO"
"924","NXF1",0.209,0.922601913805704,"NO","NO","NO"
"925","NMT2",0.21,0.922682730957322,"NO","NO","NO"
"926","STAC2",0.21,0.922763373557858,"NO","NO","NO"
"927","RHOT1",0.21,0.9228438421722,"NO","NO","NO"
"928","TMCC2",0.211,0.922924149792403,"NO","NO","NO"
"929","SLC17A7",0.211,0.923004284522143,"NO","NO","NO"
"930","ZNF219",0.211,0.92308424691913,"NO","NO","NO"
"931","GTDC1",0.211,0.923164037538681,"NO","NO","NO"
"932","RABGAP1L",0.212,0.923243669221977,"NO","NO","NO"
"933","FA2H",0.213,0.923323142393172,"NO","NO","NO"
"934","CNTNAP5",0.213,0.92340244538627,"NO","NO","NO"
"935","GDPD5",0.213,0.923481578747297,"NO","NO","NO"
"936","RNF115",0.214,0.923560555083437,"NO","NO","NO"
"937","MYH1",0.214,0.923639362846821,"NO","NO","NO"
"938","PCTP",0.214,0.923718002576595,"NO","NO","NO"
"939","SUCLG2",0.214,0.923796474809606,"NO","NO","NO"
"940","AIF1L",0.214,0.923874780080419,"NO","NO","NO"
"941","CRYGN",0.214,0.923952918921327,"NO","NO","NO"
"942","FOSL1",0.214,0.924030891862359,"NO","NO","NO"
"943","KCNH1",0.215,0.924108711321218,"NO","NO","NO"
"944","HLTF",0.215,0.924186365908342,"NO","NO","NO"
"945","MID2",0.215,0.924263856147133,"NO","NO","NO"
"946","PTER",0.215,0.924341182558781,"NO","NO","NO"
"947","TNFRSF8",0.215,0.924418345662273,"NO","NO","NO"
"948","C2orf73",0.215,0.924495345974408,"NO","NO","NO"
"949","LIPH",0.217,0.924572207392579,"NO","NO","NO"
"950","SRI",0.217,0.924648906997238,"NO","NO","NO"
"951","ATP1A1",0.219,0.924725468310301,"NO","NO","NO"
"952","CALCR",0.219,0.924801868780268,"NO","NO","NO"
"953","RALGPS1",0.22,0.924878120276742,"NO","NO","NO"
"954","IQGAP2",0.22,0.924954211916829,"NO","NO","NO"
"955","KLB",0.22,0.925030144202697,"NO","NO","NO"
"956","TRAPPC11",0.221,0.925105928884561,"NO","NO","NO"
"957","EMP3",0.223,0.925181577434778,"NO","NO","NO"
"958","B3GAT2",0.223,0.925257068054828,"NO","NO","NO"
"959","ABTB2",0.223,0.925332401238757,"NO","NO","NO"
"960","KLHL24",0.223,0.925407577478553,"NO","NO","NO"
"961","PARD3",0.223,0.925482597264155,"NO","NO","NO"
"962","SLC26A5",0.224,0.925557472037553,"NO","NO","NO"
"963","CEP55",0.224,0.925632191307786,"NO","NO","NO"
"964","MRPS14",0.225,0.925706766416638,"NO","NO","NO"
"965","PDZD4",0.225,0.925781186965679,"NO","NO","NO"
"966","NCAPH",0.225,0.925855453434908,"NO","NO","NO"
"967","TMEM37",0.225,0.925929566302339,"NO","NO","NO"
"968","MAGI1",0.225,0.926003526044011,"NO","NO","NO"
"969","NOTCH3",0.225,0.926077333133997,"NO","NO","NO"
"970","KCNMB1",0.226,0.926150998762845,"NO","NO","NO"
"971","BTN3A1",0.227,0.926224523296204,"NO","NO","NO"
"972","PITPNM2",0.228,0.926297907098988,"NO","NO","NO"
"973","TMEM51",0.228,0.926371140061478,"NO","NO","NO"
"974","SCRT2",0.229,0.926444233111408,"NO","NO","NO"
"975","USP7",0.23,0.926517186610422,"NO","NO","NO"
"976","UBR4",0.231,0.926590000919416,"NO","NO","NO"
"977","PLEKHH2",0.231,0.926662666171482,"NO","NO","NO"
"978","MGME1",0.231,0.926735182823851,"NO","NO","NO"
"979","OR6F1",0.231,0.926807551331884,"NO","NO","NO"
"980","CHMP7",0.231,0.926879772149084,"NO","NO","NO"
"981","LCLAT1",0.231,0.926951845727105,"NO","NO","NO"
"982","SLC2A13",0.232,0.92702378269073,"NO","NO","NO"
"983","KRTAP3-2",0.233,0.927095583390739,"NO","NO","NO"
"984","BBS1",0.233,0.927167238154366,"NO","NO","NO"
"985","VRK2",0.233,0.927238747426087,"NO","NO","NO"
"986","DOT1L",0.233,0.927310111648575,"NO","NO","NO"
"987","TSHZ3",0.233,0.92738133126271,"NO","NO","NO"
"988","PTPN3",0.233,0.927452406707585,"NO","NO","NO"
"989","BRCA2",0.233,0.927523338420519,"NO","NO","NO"
"990","TTK",0.233,0.927594126837064,"NO","NO","NO"
"991","BCOR",0.234,0.927664782343028,"NO","NO","NO"
"992","MSH4",0.234,0.927735295398375,"NO","NO","NO"
"993","COPS4",0.234,0.92780566643347,"NO","NO","NO"
"994","IFI6",0.234,0.927875895876945,"NO","NO","NO"
"995","MAP1A",0.234,0.927945984155709,"NO","NO","NO"
"996","FGF12",0.234,0.928015931694958,"NO","NO","NO"
"997","TAF4",0.235,0.92808574874644,"NO","NO","NO"
"998","ANKFN1",0.235,0.928155425883991,"NO","NO","NO"
"999","RTN4RL1",0.235,0.928224963527773,"NO","NO","NO"
"1000","SULT1B1",0.236,0.928294371832032,"NO","NO","NO"
"1001","FERMT1",0.236,0.92836364145836,"NO","NO","NO"
"1002","CCNE2",0.236,0.928432772821962,"NO","NO","NO"
"1003","AKR7L",0.236,0.928501766336383,"NO","NO","NO"
"1004","GSE1",0.237,0.928570632048392,"NO","NO","NO"
"1005","PRKD3",0.238,0.928639370278079,"NO","NO","NO"
"1006","ABCA2",0.238,0.928707971851246,"NO","NO","NO"
"1007","MPHOSPH8",0.239,0.928776446659233,"NO","NO","NO"
"1008","VAT1L",0.239,0.928844785604506,"NO","NO","NO"
"1009","HTRA1",0.239,0.928912989091017,"NO","NO","NO"
"1010","LSP1",0.24,0.928981066917311,"NO","NO","NO"
"1011","CYP4F2",0.24,0.929049010069369,"NO","NO","NO"
"1012","RIPK1",0.241,0.929116828264914,"NO","NO","NO"
"1013","SLCO6A1",0.241,0.929184512564714,"NO","NO","NO"
"1014","CD86",0.241,0.929252063364908,"NO","NO","NO"
"1015","SLC2A12",0.242,0.929319490292669,"NO","NO","NO"
"1016","PRDM10",0.242,0.929386784490257,"NO","NO","NO"
"1017","SLC38A9",0.243,0.929453955505988,"NO","NO","NO"
"1018","MND1",0.243,0.929520994555088,"NO","NO","NO"
"1019","ZIC3",0.243,0.929587902026073,"NO","NO","NO"
"1020","DDHD1",0.244,0.929654687378883,"NO","NO","NO"
"1021","PHF12",0.244,0.929721341908278,"NO","NO","NO"
"1022","BICC1",0.244,0.929787865998282,"NO","NO","NO"
"1023","ARFGEF1",0.245,0.929854269021581,"NO","NO","NO"
"1024","TTF2",0.246,0.929920551277309,"NO","NO","NO"
"1025","MCM10",0.246,0.929986704201806,"NO","NO","NO"
"1026","MPRIP",0.246,0.930052728173234,"NO","NO","NO"
"1027","FMN2",0.246,0.930118623568281,"NO","NO","NO"
"1028","SGSM2",0.247,0.930184399598486,"NO","NO","NO"
"1029","LRIG3",0.247,0.930250047784122,"NO","NO","NO"
"1030","C2orf69",0.247,0.930315568497554,"NO","NO","NO"
"1031","GPR156",0.247,0.930380962109699,"NO","NO","NO"
"1032","RALYL",0.248,0.930446237738068,"NO","NO","NO"
"1033","RBM19",0.248,0.930511386985744,"NO","NO","NO"
"1034","ANO2",0.249,0.930576418897115,"NO","NO","NO"
"1035","GRAMD4",0.249,0.930641325142956,"NO","NO","NO"
"1036","TTC8",0.249,0.930706106087164,"NO","NO","NO"
"1037","PLEKHB1",0.25,0.930770770692122,"NO","NO","NO"
"1038","SPARC",0.25,0.930835310702466,"NO","NO","NO"
"1039","SIPA1L1",0.25,0.930899726477948,"NO","NO","NO"
"1040","GJB5",0.251,0.930964026899969,"NO","NO","NO"
"1041","CHMP5",0.251,0.931028203786117,"NO","NO","NO"
"1042","DCP2",0.251,0.931092257492061,"NO","NO","NO"
"1043","GALNT1",0.251,0.931156188372108,"NO","NO","NO"
"1044","GRIA1",0.252,0.931220005218232,"NO","NO","NO"
"1045","WIPF1",0.252,0.931283699926851,"NO","NO","NO"
"1046","ZNF713",0.252,0.931347272848265,"NO","NO","NO"
"1047","OSBPL6",0.252,0.931410724331433,"NO","NO","NO"
"1048","KIF3B",0.253,0.931474063080149,"NO","NO","NO"
"1049","HUWE1",0.253,0.93153728106862,"NO","NO","NO"
"1050","APPL2",0.253,0.931600378641875,"NO","NO","NO"
"1051","RD3",0.254,0.931663364425923,"NO","NO","NO"
"1052","DNM1",0.254,0.931726230465134,"NO","NO","NO"
"1053","ZFP90",0.255,0.931788985317782,"NO","NO","NO"
"1054","SDC3",0.255,0.931851621091012,"NO","NO","NO"
"1055","SERPINI2",0.256,0.931914146276107,"NO","NO","NO"
"1056","CNTLN",0.256,0.931976553042291,"NO","NO","NO"
"1057","ARHGAP5",0.257,0.932038849814588,"NO","NO","NO"
"1058","TAF7L",0.257,0.93210102882361,"NO","NO","NO"
"1059","DTX3L",0.257,0.932163090402964,"NO","NO","NO"
"1060","RND1",0.258,0.932225042903313,"NO","NO","NO"
"1061","GPR6",0.258,0.932286878622322,"NO","NO","NO"
"1062","DUSP18",0.258,0.932348597889883,"NO","NO","NO"
"1063","SFTPB",0.258,0.932410201034645,"NO","NO","NO"
"1064","FANCD2",0.26,0.932471704219544,"NO","NO","NO"
"1065","CDC6",0.26,0.932533091905503,"NO","NO","NO"
"1066","SCYL2",0.26,0.932594364417568,"NO","NO","NO"
"1067","ACTR3",0.26,0.932655522079563,"NO","NO","NO"
"1068","THY1",0.26,0.932716565214102,"NO","NO","NO"
"1069","CAMK4",0.261,0.932777501954118,"NO","NO","NO"
"1070","ESPL1",0.262,0.932838332552403,"NO","NO","NO"
"1071","SPTAN1",0.262,0.9328990495548,"NO","NO","NO"
"1072","HIRA",0.263,0.93295966097845,"NO","NO","NO"
"1073","SETX",0.263,0.933020159426473,"NO","NO","NO"
"1074","SCN5A",0.264,0.933080552854851,"NO","NO","NO"
"1075","ENO1",0.265,0.933140841512618,"NO","NO","NO"
"1076","FDCSP",0.265,0.933201018109684,"NO","NO","NO"
"1077","SOX6",0.266,0.933261090489803,"NO","NO","NO"
"1078","TRAF5",0.267,0.933321058899892,"NO","NO","NO"
"1079","FAM111B",0.267,0.933380916154449,"NO","NO","NO"
"1080","SLIT1",0.268,0.933440669987257,"NO","NO","NO"
"1081","SLCO1C1",0.269,0.933500320643126,"NO","NO","NO"
"1082","ELAVL3",0.269,0.933559861039004,"NO","NO","NO"
"1083","SEZ6L2",0.27,0.933619298800897,"NO","NO","NO"
"1084","PLA2G2F",0.27,0.933678626899023,"NO","NO","NO"
"1085","FKBP10",0.27,0.933737845636599,"NO","NO","NO"
"1086","NDC80",0.272,0.933796969793062,"NO","NO","NO"
"1087","CYP2C19",0.274,0.933855999467563,"NO","NO","NO"
"1088","CDC42BPB",0.275,0.933914927716385,"NO","NO","NO"
"1089","TTLL12",0.275,0.933973747740691,"NO","NO","NO"
"1090","PDE3A",0.276,0.934032466870817,"NO","NO","NO"
"1091","SV2B",0.276,0.934091078358175,"NO","NO","NO"
"1092","PAPPA2",0.276,0.934149582498486,"NO","NO","NO"
"1093","GJA4",0.276,0.934207979586391,"NO","NO","NO"
"1094","KLRK1",0.278,0.934266283812941,"NO","NO","NO"
"1095","TRIM2",0.279,0.934324488432878,"NO","NO","NO"
"1096","HIP1",0.279,0.934382586840005,"NO","NO","NO"
"1097","GADD45G",0.28,0.934440586159691,"NO","NO","NO"
"1098","FABP2",0.28,0.934498479833985,"NO","NO","NO"
"1099","NAPB",0.28,0.934556268151275,"NO","NO","NO"
"1100","CTDSP1",0.281,0.934613958177929,"NO","NO","NO"
"1101","CDH23",0.282,0.934671550144895,"NO","NO","NO"
"1102","AGPAT4",0.924,0.934729037798765,"NO","NO","NO"
"1103","SHKBP1",0.283,0.934786427691877,"NO","NO","NO"
"1104","HCFC1",0.283,0.934843713617793,"NO","NO","NO"
"1105","GPBAR1",0.284,0.93490090249787,"NO","NO","NO"
"1106","PRG4",0.284,0.93495798796225,"NO","NO","NO"
"1107","LRP10",0.284,0.935014970291194,"NO","NO","NO"
"1108","DENND3",0.285,0.935071856349375,"NO","NO","NO"
"1109","SNRPD3",0.285,0.93512863981773,"NO","NO","NO"
"1110","SMO",0.285,0.93518532097353,"NO","NO","NO"
"1111","LEMD3",0.286,0.935241906625402,"NO","NO","NO"
"1112","CYP2A13",0.286,0.935298390504518,"NO","NO","NO"
"1113","CHL1",0.286,0.935354772885199,"NO","NO","NO"
"1114","HTT",0.289,0.93541107337692,"NO","NO","NO"
"1115","OSBPL8",0.291,0.935467285590054,"NO","NO","NO"
"1116","TM4SF18",0.292,0.935523403362985,"NO","NO","NO"
"1117","GNPTAB",0.293,0.935579426916299,"NO","NO","NO"
"1118","MYO1E",0.294,0.935635356470073,"NO","NO","NO"
"1119","INO80",0.294,0.93569118606039,"NO","NO","NO"
"1120","ITGB1",0.295,0.935746922132966,"NO","NO","NO"
"1121","CDK4",0.295,0.935802558765628,"NO","NO","NO"
"1122","SLC24A2",0.295,0.935858096224256,"NO","NO","NO"
"1123","WFDC11",0.296,0.935913540903177,"NO","NO","NO"
"1124","LCE3D",0.296,0.935968886926087,"NO","NO","NO"
"1125","POLA2",0.296,0.936024134556066,"NO","NO","NO"
"1126","DAZL",0.297,0.936079290136616,"NO","NO","NO"
"1127","ZNF367",0.297,0.93613434783681,"NO","NO","NO"
"1128","KIAA0753",0.297,0.936189307916969,"NO","NO","NO"
"1129","STIL",0.298,0.936244176670319,"NO","NO","NO"
"1130","CCNB1",0.298,0.936298948310832,"NO","NO","NO"
"1131","N4BP2",0.299,0.936353629088213,"NO","NO","NO"
"1132","NTRK2",0.299,0.936408213256447,"NO","NO","NO"
"1133","NCOA6",0.3,0.936462707022136,"NO","NO","NO"
"1134","APOBEC2",0.3,0.936517104678891,"NO","NO","NO"
"1135","SLC35E1",0.3,0.936571406480744,"NO","NO","NO"
"1136","ATXN2L",0.3,0.936625612680834,"NO","NO","NO"
"1137","ANKRD35",0.301,0.936679729430892,"NO","NO","NO"
"1138","SLC51A",0.301,0.936733751072427,"NO","NO","NO"
"1139","CALM3",0.302,0.936787683714994,"NO","NO","NO"
"1140","UBA2",0.302,0.936841521738889,"NO","NO","NO"
"1141","UBA3",0.302,0.936895265392892,"NO","NO","NO"
"1142","NEK2",0.302,0.936948914924909,"NO","NO","NO"
"1143","ALMS1",0.304,0.93700248217014,"NO","NO","NO"
"1144","GLP2R",0.304,0.937055955766341,"NO","NO","NO"
"1145","STAG2",0.304,0.93710933595888,"NO","NO","NO"
"1146","GIGYF2",0.304,0.93716262299227,"NO","NO","NO"
"1147","HIVEP1",0.305,0.937215822840213,"NO","NO","NO"
"1148","MCM3",0.305,0.937268930005494,"NO","NO","NO"
"1149","TMEM243",0.306,0.937321950421318,"NO","NO","NO"
"1150","DNAJC8",0.306,0.937374878627723,"NO","NO","NO"
"1151","SFMBT1",0.307,0.937427720517798,"NO","NO","NO"
"1152","RGL1",0.307,0.93748047066848,"NO","NO","NO"
"1153","MAPRE2",0.307,0.937533129318467,"NO","NO","NO"
"1154","C1orf87",0.307,0.93758569670563,"NO","NO","NO"
"1155","LIFR",0.308,0.937638178671944,"NO","NO","NO"
"1156","GPATCH8",0.308,0.937690569839008,"NO","NO","NO"
"1157","CIT",0.309,0.937742876009529,"NO","NO","NO"
"1158","MICAL2",0.309,0.937795091841241,"NO","NO","NO"
"1159","IGSF11",0.31,0.937847223097946,"NO","NO","NO"
"1160","EPHB4",0.31,0.937899264473175,"NO","NO","NO"
"1161","SERPINA7",0.31,0.937951216199178,"NO","NO","NO"
"1162","CACNA2D4",0.31,0.938003078507409,"NO","NO","NO"
"1163","BCAP29",0.311,0.938054857112087,"NO","NO","NO"
"1164","SPATA21",0.312,0.938106552201801,"NO","NO","NO"
"1165","LGALS3BP",0.312,0.938158158544581,"NO","NO","NO"
"1166","FGFR1",0.313,0.938209681784241,"NO","NO","NO"
"1167","TFCP2L1",0.314,0.938261122107769,"NO","NO","NO"
"1168","NR1I2",0.315,0.938312479701721,"NO","NO","NO"
"1169","DSTN",0.315,0.938363749429816,"NO","NO","NO"
"1170","C1GALT1",0.318,0.938414947393259,"NO","NO","NO"
"1171","SPAG17",0.319,0.938466063149673,"NO","NO","NO"
"1172","SLC26A4",0.319,0.938517091677833,"NO","NO","NO"
"1173","RIMS4",0.32,0.938568038402733,"NO","NO","NO"
"1174","KRTAP19-7",0.32,0.938618898335937,"NO","NO","NO"
"1175","AGL",0.32,0.938669671699042,"NO","NO","NO"
"1176","ZMYM3",0.32,0.938720358712891,"NO","NO","NO"
"1177","CHRM2",0.322,0.938770969891184,"NO","NO","NO"
"1178","IL17A",0.322,0.93882149514218,"NO","NO","NO"
"1179","CENPI",0.322,0.938871934684523,"NO","NO","NO"
"1180","GGA3",0.323,0.938922293832896,"NO","NO","NO"
"1181","STXBP1",0.323,0.938972567699054,"NO","NO","NO"
"1182","PPM1E",0.323,0.939022756499448,"NO","NO","NO"
"1183","HIVEP3",0.323,0.939072860449799,"NO","NO","NO"
"1184","BANK1",0.323,0.939122879765099,"NO","NO","NO"
"1185","TBK1",0.324,0.939172819710617,"NO","NO","NO"
"1186","MON2",0.324,0.939222675440375,"NO","NO","NO"
"1187","CENPL",0.324,0.939272447167218,"NO","NO","NO"
"1188","SAG",0.94,0.939322138703699,"NO","NO","NO"
"1189","RIMS2",0.325,0.939371748067361,"NO","NO","NO"
"1190","NPM3",0.326,0.939421279035934,"NO","NO","NO"
"1191","HSD17B11",0.326,0.939470726829077,"NO","NO","NO"
"1192","RUNDC3B",0.326,0.939520091656124,"NO","NO","NO"
"1193","S100A7A",0.326,0.939569373725708,"NO","NO","NO"
"1194","MRPS10",0.326,0.939618573245761,"NO","NO","NO"
"1195","SPATA19",0.327,0.939667695361145,"NO","NO","NO"
"1196","LRRC19",0.327,0.939716735332523,"NO","NO","NO"
"1197","IFNL1",0.327,0.939765693365771,"NO","NO","NO"
"1198","TMEM170A",0.327,0.939814569666074,"NO","NO","NO"
"1199","GLCE",0.328,0.939863369335822,"NO","NO","NO"
"1200","BRD4",0.329,0.939912092543517,"NO","NO","NO"
"1201","ANLN",0.329,0.939960734613481,"NO","NO","NO"
"1202","LMTK2",0.33,0.940009300587987,"NO","NO","NO"
"1203","FNBP1",0.33,0.940057785821056,"NO","NO","NO"
"1204","TPX2",0.33,0.94010619051387,"NO","NO","NO"
"1205","TTC38",0.331,0.940154519672031,"NO","NO","NO"
"1206","EFCAB12",0.331,0.940202768682335,"NO","NO","NO"
"1207","LZTS1",0.333,0.940250947271127,"NO","NO","NO"
"1208","TIMELESS",0.333,0.940299046094044,"NO","NO","NO"
"1209","SLC43A3",0.334,0.940347070071539,"NO","NO","NO"
"1210","ARL14",0.334,0.940395014670559,"NO","NO","NO"
"1211","PDGFRL",0.334,0.940442880087747,"NO","NO","NO"
"1212","TLR8",0.334,0.940490666519098,"NO","NO","NO"
"1213","AMPD1",0.334,0.940538374159961,"NO","NO","NO"
"1214","UBXN1",0.335,0.940586007886311,"NO","NO","NO"
"1215","ANXA5",0.335,0.940633563203236,"NO","NO","NO"
"1216","KRTAP5-3",0.335,0.940681040304178,"NO","NO","NO"
"1217","VPS13A",0.336,0.940728444030093,"NO","NO","NO"
"1218","KRT40",0.338,0.940775779141964,"NO","NO","NO"
"1219","GABRP",0.338,0.940823036591633,"NO","NO","NO"
"1220","HSPB1",0.338,0.940870216570073,"NO","NO","NO"
"1221","USP20",0.338,0.940917319267631,"NO","NO","NO"
"1222","TTF1",0.339,0.940964349439609,"NO","NO","NO"
"1223","RRAGD",0.339,0.941011302702066,"NO","NO","NO"
"1224","MYSM1",0.339,0.941058179243505,"NO","NO","NO"
"1225","LCN12",0.339,0.941104979251816,"NO","NO","NO"
"1226","CASP9",0.339,0.941151702914273,"NO","NO","NO"
"1227","CPEB4",0.339,0.941198350417542,"NO","NO","NO"
"1228","PIK3CA",0.34,0.941244926470176,"NO","NO","NO"
"1229","OSBPL10",0.34,0.94129142672777,"NO","NO","NO"
"1230","CORO2B",0.341,0.941337855869748,"NO","NO","NO"
"1231","MSH2",0.341,0.941384209578514,"NO","NO","NO"
"1232","SLC13A5",0.342,0.941430492504613,"NO","NO","NO"
"1233","ZDHHC11",0.343,0.941476704800026,"NO","NO","NO"
"1234","ZC3H7B",0.344,0.941522846616391,"NO","NO","NO"
"1235","MCM4",0.345,0.941568918104996,"NO","NO","NO"
"1236","SLC25A23",0.345,0.941614915044266,"NO","NO","NO"
"1237","NUSAP1",0.346,0.941660841983985,"NO","NO","NO"
"1238","PLSCR4",0.346,0.941706694728324,"NO","NO","NO"
"1239","PBXIP1",0.346,0.941752473456934,"NO","NO","NO"
"1240","GALNT5",0.347,0.941798182687749,"NO","NO","NO"
"1241","EP400",0.347,0.941843818253405,"NO","NO","NO"
"1242","MRPL30",0.347,0.941889380331837,"NO","NO","NO"
"1243","FAM135B",0.347,0.941934869100409,"NO","NO","NO"
"1244","KLHL2",0.347,0.941980284735913,"NO","NO","NO"
"1245","SETD2",0.347,0.942025627414572,"NO","NO","NO"
"1246","EIF1B",0.348,0.942070901610699,"NO","NO","NO"
"1247","PLEKHA4",0.348,0.942116103193841,"NO","NO","NO"
"1248","KIF15",0.349,0.942161236611165,"NO","NO","NO"
"1249","SLC40A1",0.35,0.942206302007405,"NO","NO","NO"
"1250","TCF7L2",0.35,0.94225129529901,"NO","NO","NO"
"1251","CRY2",0.35,0.942296216658894,"NO","NO","NO"
"1252","CAMK2G",0.351,0.942341070480616,"NO","NO","NO"
"1253","ESR1",0.351,0.94238585270805,"NO","NO","NO"
"1254","SDAD1",0.351,0.942430563512474,"NO","NO","NO"
"1255","GATM",0.352,0.942475207257091,"NO","NO","NO"
"1256","DZIP1L",0.353,0.942519784083583,"NO","NO","NO"
"1257","DSG3",0.353,0.942564289984337,"NO","NO","NO"
"1258","GDF3",0.354,0.942608729274169,"NO","NO","NO"
"1259","PRSS58",0.354,0.94265309796942,"NO","NO","NO"
"1260","EPG5",0.355,0.942697400359093,"NO","NO","NO"
"1261","HDGF",0.355,0.942741632483278,"NO","NO","NO"
"1262","MAP4K4",0.355,0.94278579450901,"NO","NO","NO"
"1263","ARHGAP20",0.355,0.942829886602794,"NO","NO","NO"
"1264","SSH2",0.356,0.942873913020498,"NO","NO","NO"
"1265","TMEM200A",0.356,0.942917869831218,"NO","NO","NO"
"1266","SYT5",0.357,0.942961761265493,"NO","NO","NO"
"1267","PPARD",0.358,0.943005587460425,"NO","NO","NO"
"1268","CKAP2L",0.358,0.943049344528866,"NO","NO","NO"
"1269","MASTL",0.358,0.943093032634237,"NO","NO","NO"
"1270","KIF2C",0.358,0.943136651939441,"NO","NO","NO"
"1271","SYTL4",0.359,0.943180206621312,"NO","NO","NO"
"1272","SLC18A1",0.359,0.943223692820978,"NO","NO","NO"
"1273","SCN3B",0.36,0.94326711469059,"NO","NO","NO"
"1274","ZC3H10",0.361,0.943310472364394,"NO","NO","NO"
"1275","PRKCE",0.361,0.943353762026161,"NO","NO","NO"
"1276","RINL",0.361,0.943396983835794,"NO","NO","NO"
"1277","LOX",0.362,0.943440141896681,"NO","NO","NO"
"1278","CCDC81",0.362,0.943483232417567,"NO","NO","NO"
