"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"857","AURKA",0.203,0.904958970511176,"NO","NO","NO"
"858","TMEM123",0.203,0.90506514605661,"NO","NO","NO"
"859","FHL5",0.204,0.90517109925065,"NO","NO","NO"
"860","KIAA0319",0.204,0.905276806041914,"NO","NO","NO"
"861","RBM28",0.205,0.905382291881626,"NO","NO","NO"
"862","ZBTB25",0.205,0.905487532974611,"NO","NO","NO"
"863","KCNQ4",0.206,0.9055925545049,"NO","NO","NO"
"864","CEP290",0.206,0.905697332929794,"NO","NO","NO"
"865","ZBTB34",0.206,0.905801869092435,"NO","NO","NO"
"866","MYCBP2",0.207,0.905906187881784,"NO","NO","NO"
"867","PIK3C2G",0.207,0.90601026602802,"NO","NO","NO"
"868","BACE2",0.207,0.906114104362859,"NO","NO","NO"
"869","SLC35D2",0.207,0.906217703714189,"NO","NO","NO"
"870","QKI",0.207,0.90632106490609,"NO","NO","NO"
"871","PRPF18",0.207,0.90642418875886,"NO","NO","NO"
"872","ANGPTL1",0.208,0.906527099777889,"NO","NO","NO"
"873","LARP4",0.208,0.906629775032841,"NO","NO","NO"
"874","ZNF142",0.208,0.906732215332977,"NO","NO","NO"
"875","ZNF417",0.209,0.906834444899204,"NO","NO","NO"
"876","PSAT1",0.209,0.906936441064595,"NO","NO","NO"
"877","CLEC4C",0.209,0.907038204627556,"NO","NO","NO"
"878","ZNF566",0.209,0.907139736382856,"NO","NO","NO"
"879","NXF1",0.209,0.907241037121649,"NO","NO","NO"
"880","NMT2",0.21,0.907342130724964,"NO","NO","NO"
"881","RHOT1",0.21,0.907442994830883,"NO","NO","NO"
"882","TMCC2",0.211,0.907543653075034,"NO","NO","NO"
"883","SLC17A7",0.211,0.907644083327693,"NO","NO","NO"
"884","ZNF219",0.211,0.907744286362585,"NO","NO","NO"
"885","GTDC1",0.211,0.90784426294994,"NO","NO","NO"
"886","RABGAP1L",0.212,0.907944036425384,"NO","NO","NO"
"887","FA2H",0.213,0.908043607295343,"NO","NO","NO"
"888","CNTNAP5",0.213,0.908142953906586,"NO","NO","NO"
"889","GDPD5",0.213,0.908242077015891,"NO","NO","NO"
"890","RNF115",0.214,0.90834099948641,"NO","NO","NO"
"891","MYH1",0.214,0.908439699908734,"NO","NO","NO"
"892","PCTP",0.214,0.908538179029663,"NO","NO","NO"
"893","SUCLG2",0.214,0.908636437592651,"NO","NO","NO"
"894","AIF1L",0.214,0.908734476337824,"NO","NO","NO"
"895","SPOCD1",0.214,0.908832296002002,"NO","NO","NO"
"896","CRYGN",0.214,0.908929897318716,"NO","NO","NO"
"897","FOSL1",0.214,0.909027281018224,"NO","NO","NO"
"898","KCNH1",0.215,0.909124469566313,"NO","NO","NO"
"899","HLTF",0.215,0.909221441899612,"NO","NO","NO"
"900","MID2",0.215,0.909318198738837,"NO","NO","NO"
"901","PTER",0.215,0.909414740801504,"NO","NO","NO"
"902","TNFRSF8",0.215,0.909511068801948,"NO","NO","NO"
"903","ARHGEF11",0.215,0.909607183451339,"NO","NO","NO"
"904","C2orf73",0.215,0.9097030854577,"NO","NO","NO"
"905","KIF2A",0.924,0.909798796536738,"NO","NO","NO"
"906","LIPH",0.217,0.909894317929884,"NO","NO","NO"
"907","SRI",0.217,0.909989628691511,"NO","NO","NO"
"908","ATP1A1",0.219,0.910084771344212,"NO","NO","NO"
"909","CALCR",0.219,0.910179704662142,"NO","NO","NO"
"910","IQGAP2",0.22,0.910274449959242,"NO","NO","NO"
"911","TRAPPC11",0.221,0.91036900769504,"NO","NO","NO"
"912","EMP3",0.223,0.91046339843471,"NO","NO","NO"
"913","B3GAT2",0.223,0.910557582403865,"NO","NO","NO"
"914","ABTB2",0.223,0.910651560281184,"NO","NO","NO"
"915","KLHL24",0.223,0.910745332742378,"NO","NO","NO"
"916","PARD3",0.223,0.910838900460207,"NO","NO","NO"
"917","SLC26A5",0.224,0.910932283947556,"NO","NO","NO"
"918","CEP55",0.224,0.911025463985042,"NO","NO","NO"
"919","MRPS14",0.225,0.911118460885687,"NO","NO","NO"
"920","PDZD4",0.225,0.911211255619158,"NO","NO","NO"
"921","NCAPH",0.225,0.911303848843978,"NO","NO","NO"
"922","TMEM37",0.225,0.911396241215815,"NO","NO","NO"
"923","MAGI1",0.225,0.911488433387497,"NO","NO","NO"
"924","NOTCH3",0.225,0.911580426009024,"NO","NO","NO"
"925","KCNMB1",0.226,0.911672239100724,"NO","NO","NO"
"926","BTN3A1",0.227,0.911763873097802,"NO","NO","NO"
"927","PITPNM2",0.228,0.911855328435256,"NO","NO","NO"
"928","TMEM51",0.228,0.91194658667069,"NO","NO","NO"
"929","SCRT2",0.229,0.912037667297449,"NO","NO","NO"
"930","USP7",0.23,0.912128570747593,"NO","NO","NO"
"931","UBR4",0.231,0.912219297452917,"NO","NO","NO"
"932","PLEKHH2",0.231,0.912309829465741,"NO","NO","NO"
"933","MGME1",0.231,0.912400167412085,"NO","NO","NO"
"934","OR6F1",0.231,0.912490311915288,"NO","NO","NO"
"935","CHMP7",0.231,0.912580263596026,"NO","NO","NO"
"936","LCLAT1",0.231,0.912670023072317,"NO","NO","NO"
"937","OPA1",0.232,0.912759609240655,"NO","NO","NO"
"938","SLC2A13",0.232,0.912849004393709,"NO","NO","NO"
"939","BBS1",0.233,0.912938227249062,"NO","NO","NO"
"940","VRK2",0.233,0.913027260268552,"NO","NO","NO"
"941","DOT1L",0.233,0.913116104057395,"NO","NO","NO"
"942","TSHZ3",0.233,0.913204759218236,"NO","NO","NO"
"943","PTPN3",0.233,0.913293226351165,"NO","NO","NO"
"944","BRCA2",0.233,0.913381506053727,"NO","NO","NO"
"945","TTK",0.233,0.91346959892094,"NO","NO","NO"
"946","BCOR",0.234,0.913557523386256,"NO","NO","NO"
"947","MSH4",0.234,0.913645262161044,"NO","NO","NO"
"948","COPS4",0.234,0.913732815832931,"NO","NO","NO"
"949","IFI6",0.234,0.91382018498707,"NO","NO","NO"
"950","MAP1A",0.234,0.913907370206147,"NO","NO","NO"
"951","FGF12",0.234,0.913994372070399,"NO","NO","NO"
"952","TAF4",0.235,0.914081208756059,"NO","NO","NO"
"953","ANKFN1",0.235,0.914167863203135,"NO","NO","NO"
"954","RTN4RL1",0.235,0.914254335984702,"NO","NO","NO"
"955","SULT1B1",0.236,0.914340645086358,"NO","NO","NO"
"956","FERMT1",0.236,0.91442677362504,"NO","NO","NO"
"957","CCNE2",0.236,0.914512722166775,"NO","NO","NO"
"958","AKR7L",0.236,0.91459849127523,"NO","NO","NO"
"959","GSE1",0.237,0.914684098727708,"NO","NO","NO"
"960","PRKD3",0.238,0.914769544904613,"NO","NO","NO"
"961","ABCA2",0.238,0.914854813253886,"NO","NO","NO"
"962","MPHOSPH8",0.239,0.914939921244724,"NO","NO","NO"
"963","VAT1L",0.239,0.915024852479609,"NO","NO","NO"
"964","HTRA1",0.239,0.915109607508613,"NO","NO","NO"
"965","LSP1",0.24,0.91519420362015,"NO","NO","NO"
"966","CYP4F2",0.24,0.915278624584458,"NO","NO","NO"
"967","RNF213",0.935,0.915362881616844,"NO","NO","NO"
"968","RIPK1",0.241,0.915446970472544,"NO","NO","NO"
"969","SLCO6A1",0.241,0.915530885770234,"NO","NO","NO"
"970","CD86",0.241,0.915614628046692,"NO","NO","NO"
"971","SLC2A12",0.242,0.915698214236211,"NO","NO","NO"
"972","PRDM10",0.242,0.915781628437686,"NO","NO","NO"
"973","BMPER",0.242,0.915864871181399,"NO","NO","NO"
"974","MND1",0.243,0.915947959228218,"NO","NO","NO"
"975","ZIC3",0.243,0.916030876838018,"NO","NO","NO"
"976","DDHD1",0.244,0.916113640619219,"NO","NO","NO"
"977","PHF12",0.244,0.916196234976099,"NO","NO","NO"
"978","BICC1",0.244,0.916278660428363,"NO","NO","NO"
"979","ARFGEF1",0.245,0.916360933415453,"NO","NO","NO"
"980","TTF2",0.246,0.916443054292031,"NO","NO","NO"
"981","MCM10",0.246,0.916525007745823,"NO","NO","NO"
"982","MPRIP",0.246,0.916606794288304,"NO","NO","NO"
"983","FMN2",0.246,0.916688414428868,"NO","NO","NO"
"984","SGSM2",0.247,0.916769884293749,"NO","NO","NO"
"985","LRIG3",0.247,0.916851188737585,"NO","NO","NO"
"986","C2orf69",0.247,0.916932328263685,"NO","NO","NO"
"987","GPR156",0.247,0.917013303373318,"NO","NO","NO"
"988","SLC9A7",0.248,0.917094130012583,"NO","NO","NO"
"989","RALYL",0.248,0.917174793200605,"NO","NO","NO"
"990","RBM19",0.248,0.917255293432692,"NO","NO","NO"
"991","ANO2",0.249,0.917335646494896,"NO","NO","NO"
"992","GRAMD4",0.249,0.917415837554958,"NO","NO","NO"
"993","TTC8",0.249,0.917495867102312,"NO","NO","NO"
"994","PLEKHB1",0.25,0.917575750765103,"NO","NO","NO"
"995","SPARC",0.25,0.917655473857719,"NO","NO","NO"
"996","SIPA1L1",0.25,0.917735036863802,"NO","NO","NO"
"997","GJB5",0.251,0.917814455255701,"NO","NO","NO"
"998","CHMP5",0.251,0.917893714492505,"NO","NO","NO"
"999","DCP2",0.251,0.917972815052159,"NO","NO","NO"
"1000","GALNT1",0.251,0.918051757410694,"NO","NO","NO"
"1001","GRIA1",0.252,0.918130556869992,"NO","NO","NO"
"1002","WIPF1",0.252,0.918209199044941,"NO","NO","NO"
"1003","ZNF713",0.252,0.918287684405981,"NO","NO","NO"
"1004","OSBPL6",0.252,0.918366013421681,"NO","NO","NO"
"1005","KIF3B",0.253,0.918444201225968,"NO","NO","NO"
"1006","HUWE1",0.253,0.918522233587304,"NO","NO","NO"
"1007","APPL2",0.253,0.918600110968777,"NO","NO","NO"
"1008","DNM1",0.254,0.918677848355044,"NO","NO","NO"
"1009","ZFP90",0.255,0.918755446063307,"NO","NO","NO"
"1010","SDC3",0.255,0.918832890112742,"NO","NO","NO"
"1011","SERPINI2",0.256,0.918910195242951,"NO","NO","NO"
"1012","CNTLN",0.256,0.918987347596223,"NO","NO","NO"
"1013","ARHGAP5",0.257,0.919064361783809,"NO","NO","NO"
"1014","TAF7L",0.257,0.919141224069644,"NO","NO","NO"
"1015","DTX3L",0.257,0.919217934902699,"NO","NO","NO"
"1016","RND1",0.258,0.919294508751798,"NO","NO","NO"
"1017","KLHL32",0.258,0.919370932013189,"NO","NO","NO"
"1018","GPR6",0.258,0.919447205130649,"NO","NO","NO"
"1019","DUSP18",0.258,0.91952332854621,"NO","NO","NO"
"1020","SFTPB",0.258,0.919599302700171,"NO","NO","NO"
"1021","NRG4",0.258,0.919675128031108,"NO","NO","NO"
"1022","FANCD2",0.26,0.91975083257387,"NO","NO","NO"
"1023","CDC6",0.26,0.91982638911166,"NO","NO","NO"
"1024","SCYL2",0.26,0.919901798078088,"NO","NO","NO"
"1025","ACTR3",0.26,0.919977059905069,"NO","NO","NO"
"1026","THY1",0.26,0.920052175022835,"NO","NO","NO"
"1027","CAMK4",0.261,0.920127157454008,"NO","NO","NO"
"1028","ESPL1",0.262,0.920202007495285,"NO","NO","NO"
"1029","SPTAN1",0.262,0.920276712055432,"NO","NO","NO"
"1030","HIRA",0.263,0.920351284932867,"NO","NO","NO"
"1031","SETX",0.263,0.920425713149046,"NO","NO","NO"
"1032","SCN5A",0.264,0.920500010384883,"NO","NO","NO"
"1033","ENO1",0.265,0.920574176933347,"NO","NO","NO"
"1034","FDCSP",0.265,0.920648200026204,"NO","NO","NO"
"1035","SOX6",0.266,0.920722093127582,"NO","NO","NO"
"1036","TRAF5",0.267,0.92079585652845,"NO","NO","NO"
"1037","FAM111B",0.267,0.920869477666249,"NO","NO","NO"
"1038","HECTD4",0.267,0.920942956952145,"NO","NO","NO"
"1039","USP49",0.945,0.921016302258292,"NO","NO","NO"
"1040","ZNF234",0.945,0.921089506515773,"NO","NO","NO"
"1041","SLIT1",0.268,0.921162575486687,"NO","NO","NO"
"1042","SLCO1C1",0.269,0.921235516918314,"NO","NO","NO"
"1043","ELAVL3",0.269,0.921308318481423,"NO","NO","NO"
"1044","SEZ6L2",0.27,0.921380993179512,"NO","NO","NO"
"1045","FKBP10",0.27,0.921453528787269,"NO","NO","NO"
"1046","IL17RC",0.946,0.921525932832245,"NO","NO","NO"
"1047","OPRM1",0.272,0.921598216335575,"NO","NO","NO"
"1048","NDC80",0.272,0.921670361893287,"NO","NO","NO"
"1049","POLK",0.273,0.921742382200293,"NO","NO","NO"
"1050","CYP2C19",0.274,0.921814277535699,"NO","NO","NO"
"1051","CDC42BPB",0.275,0.921886048178306,"NO","NO","NO"
"1052","TTLL12",0.275,0.921957682374823,"NO","NO","NO"
"1053","PDE3A",0.276,0.922029192534331,"NO","NO","NO"
"1054","SV2B",0.276,0.922100567000937,"NO","NO","NO"
"1055","PAPPA2",0.276,0.922171806160497,"NO","NO","NO"
"1056","GJA4",0.276,0.922242910397406,"NO","NO","NO"
"1057","KLRK1",0.278,0.922313903816997,"NO","NO","NO"
"1058","TRIM2",0.279,0.92238477477139,"NO","NO","NO"
"1059","HIP1",0.279,0.922455511880732,"NO","NO","NO"
"1060","GADD45G",0.28,0.922526127165875,"NO","NO","NO"
"1061","FABP2",0.28,0.922596609340208,"NO","NO","NO"
"1062","NAPB",0.28,0.922666958779749,"NO","NO","NO"
"1063","CTDSP1",0.281,0.922737187395519,"NO","NO","NO"
"1064","SHKBP1",0.283,0.92280730683835,"NO","NO","NO"
"1065","HCFC1",0.283,0.922877294601477,"NO","NO","NO"
"1066","SLC6A5",0.95,0.922947152845063,"NO","NO","NO"
"1067","GPBAR1",0.284,0.923016889637151,"NO","NO","NO"
"1068","PRG4",0.284,0.923086495835995,"NO","NO","NO"
"1069","LRP10",0.284,0.923155971808087,"NO","NO","NO"
"1070","DENND3",0.285,0.923225329096973,"NO","NO","NO"
"1071","SNRPD3",0.285,0.923294556867112,"NO","NO","NO"
"1072","SMO",0.285,0.923363655480964,"NO","NO","NO"
"1073","LEMD3",0.286,0.923432636377995,"NO","NO","NO"
"1074","CYP2A13",0.286,0.92350148881898,"NO","NO","NO"
"1075","GIPC2",0.286,0.923570213162399,"NO","NO","NO"
"1076","CHL1",0.286,0.923638809765404,"NO","NO","NO"
"1077","NHLH2",0.951,0.923707284207312,"NO","NO","NO"
"1078","OSBPL8",0.291,0.92377568052005,"NO","NO","NO"
"1079","TM4SF18",0.292,0.923843960674686,"NO","NO","NO"
"1080","GNPTAB",0.293,0.923912124929756,"NO","NO","NO"
"1081","MYO1E",0.294,0.923980173543414,"NO","NO","NO"
"1082","INO80",0.294,0.924048096374052,"NO","NO","NO"
"1083","ITGB1",0.295,0.924115904159873,"NO","NO","NO"
"1084","CDK4",0.295,0.924183586839077,"NO","NO","NO"
"1085","SLC24A2",0.295,0.924251144757583,"NO","NO","NO"
"1086","WFDC11",0.296,0.924318588559029,"NO","NO","NO"
"1087","LCE3D",0.296,0.924385908268845,"NO","NO","NO"
"1088","POLA2",0.296,0.924453104229193,"NO","NO","NO"
"1089","DAZL",0.297,0.924520186990256,"NO","NO","NO"
"1090","ZNF367",0.297,0.924587146663684,"NO","NO","NO"
"1091","KIAA0753",0.297,0.92465398358794,"NO","NO","NO"
"1092","STIL",0.298,0.924720708220831,"NO","NO","NO"
"1093","IL37",0.298,0.924787310759242,"NO","NO","NO"
"1094","CCNB1",0.298,0.924853791537985,"NO","NO","NO"
"1095","N4BP2",0.299,0.924920160923565,"NO","NO","NO"
"1096","NTRK2",0.299,0.924986409197127,"NO","NO","NO"
"1097","NCOA6",0.3,0.925052546645202,"NO","NO","NO"
"1098","APOBEC2",0.3,0.925118563624336,"NO","NO","NO"
"1099","SLC35E1",0.3,0.925184460463381,"NO","NO","NO"
"1100","ATXN2L",0.3,0.925250237489991,"NO","NO","NO"
"1101","ANKRD35",0.301,0.925315904891215,"NO","NO","NO"
"1102","SLC51A",0.301,0.925381453113852,"NO","NO","NO"
"1103","KCNH2",0.301,0.925446882482051,"NO","NO","NO"
"1104","CALM3",0.302,0.925512203094675,"NO","NO","NO"
"1105","UBA2",0.302,0.925577405479946,"NO","NO","NO"
"1106","NEK2",0.302,0.925642489958554,"NO","NO","NO"
"1107","ALMS1",0.304,0.925707476177607,"NO","NO","NO"
"1108","GLP2R",0.304,0.925772345093016,"NO","NO","NO"
"1109","STAG2",0.304,0.925837097022103,"NO","NO","NO"
"1110","GIGYF2",0.304,0.925901732281048,"NO","NO","NO"
"1111","HIVEP1",0.305,0.925966260729576,"NO","NO","NO"
"1112","EXO1",0.305,0.926030673119743,"NO","NO","NO"
"1113","MCM3",0.305,0.926094969764376,"NO","NO","NO"
"1114","TMEM243",0.306,0.926159160438748,"NO","NO","NO"
"1115","DNAJC8",0.306,0.926223235972896,"NO","NO","NO"
"1116","SFMBT1",0.307,0.926287206068116,"NO","NO","NO"
"1117","RGL1",0.307,0.926351061624222,"NO","NO","NO"
"1118","MAPRE2",0.307,0.926414802948564,"NO","NO","NO"
"1119","C1orf87",0.307,0.926478430347393,"NO","NO","NO"
"1120","LIFR",0.308,0.926541953429935,"NO","NO","NO"
"1121","GPATCH8",0.308,0.926605363179591,"NO","NO","NO"
"1122","CIT",0.309,0.926668669133265,"NO","NO","NO"
"1123","MICAL2",0.309,0.926731862342587,"NO","NO","NO"
"1124","IGSF11",0.31,0.926794952272865,"NO","NO","NO"
"1125","EPHB4",0.31,0.926857930043267,"NO","NO","NO"
"1126","SERPINA7",0.31,0.926920795952621,"NO","NO","NO"
"1127","CACNA2D4",0.31,0.926983550298692,"NO","NO","NO"
"1128","BCAP29",0.311,0.927046202457667,"NO","NO","NO"
"1129","SPATA21",0.312,0.927108752649152,"NO","NO","NO"
"1130","LGALS3BP",0.312,0.927171192132334,"NO","NO","NO"
"1131","FGFR1",0.313,0.92723353015303,"NO","NO","NO"
"1132","TFCP2L1",0.314,0.927295766929218,"NO","NO","NO"
"1133","DSTN",0.315,0.927357902678533,"NO","NO","NO"
"1134","C1GALT1",0.318,0.927419955024565,"NO","NO","NO"
"1135","SPAG17",0.319,0.927481906649493,"NO","NO","NO"
"1136","SLC26A4",0.319,0.927543749204658,"NO","NO","NO"
"1137","RIMS4",0.32,0.927605491536712,"NO","NO","NO"
"1138","TRIM5",0.32,0.927667125358517,"NO","NO","NO"
"1139","KRTAP19-7",0.32,0.927728650955875,"NO","NO","NO"
"1140","AGL",0.32,0.927790068613589,"NO","NO","NO"
"1141","ZMYM3",0.32,0.927851378615462,"NO","NO","NO"
"1142","CHRM2",0.322,0.927912598144694,"NO","NO","NO"
"1143","IL17A",0.322,0.92797371055314,"NO","NO","NO"
"1144","CENPI",0.322,0.928034716121711,"NO","NO","NO"
"1145","GGA3",0.323,0.928095623488161,"NO","NO","NO"
"1146","STXBP1",0.323,0.928156424559032,"NO","NO","NO"
"1147","HIVEP3",0.323,0.928217119612343,"NO","NO","NO"
"1148","BANK1",0.323,0.928277708925143,"NO","NO","NO"
"1149","TBK1",0.324,0.928338201056095,"NO","NO","NO"
"1150","MON2",0.324,0.928398587983341,"NO","NO","NO"
"1151","CENPL",0.324,0.928458869981087,"NO","NO","NO"
"1152","LRRC40",0.324,0.928519047322587,"NO","NO","NO"
"1153","RIMS2",0.325,0.928579128488378,"NO","NO","NO"
"1154","NPM3",0.326,0.928639113683281,"NO","NO","NO"
"1155","HSD17B11",0.326,0.928698995007718,"NO","NO","NO"
"1156","RUNDC3B",0.326,0.928758772731247,"NO","NO","NO"
"1157","S100A7A",0.326,0.928818447122496,"NO","NO","NO"
"1158","MRPS10",0.326,0.928878018449167,"NO","NO","NO"
"1159","SPATA19",0.327,0.928937495054124,"NO","NO","NO"
"1160","LRRC19",0.327,0.928996869113211,"NO","NO","NO"
"1161","IFNL1",0.327,0.929056140891404,"NO","NO","NO"
"1162","TMEM170A",0.327,0.929115310652767,"NO","NO","NO"
"1163","GLCE",0.328,0.929174386664641,"NO","NO","NO"
"1164","BRD4",0.329,0.929233369124916,"NO","NO","NO"
"1165","ANLN",0.329,0.929292250327748,"NO","NO","NO"
"1166","LMTK2",0.33,0.929351038430289,"NO","NO","NO"
"1167","FNBP1",0.33,0.929409725782011,"NO","NO","NO"
"1168","TPX2",0.33,0.929468312641693,"NO","NO","NO"
"1169","TTC38",0.331,0.929526807100739,"NO","NO","NO"
"1170","EFCAB12",0.331,0.929585201569256,"NO","NO","NO"
"1171","LZTS1",0.333,0.929643511816719,"NO","NO","NO"
"1172","TIMELESS",0.333,0.92970172255864,"NO","NO","NO"
"1173","SLC43A3",0.334,0.929759841730239,"NO","NO","NO"
"1174","ARL14",0.334,0.929817861891324,"NO","NO","NO"
"1175","PDGFRL",0.334,0.929875783294688,"NO","NO","NO"
"1176","TLR8",0.334,0.929933606192263,"NO","NO","NO"
"1177","AMPD1",0.334,0.929991330835128,"NO","NO","NO"
"1178","UBXN1",0.335,0.930048965080453,"NO","NO","NO"
"1179","ANXA5",0.335,0.930106501557762,"NO","NO","NO"
"1180","KRTAP5-3",0.335,0.930163940515618,"NO","NO","NO"
"1181","VPS13A",0.336,0.930221289748616,"NO","NO","NO"
"1182","KRT40",0.338,0.930278556904104,"NO","NO","NO"
"1183","GABRP",0.338,0.930335727242761,"NO","NO","NO"
"1184","HSPB1",0.338,0.930392801009901,"NO","NO","NO"
"1185","NUMA1",0.338,0.930449778450007,"NO","NO","NO"
"1186","USP20",0.338,0.93050665980674,"NO","NO","NO"
"1187","TTF1",0.339,0.930563452711938,"NO","NO","NO"
"1188","RRAGD",0.339,0.930620150006185,"NO","NO","NO"
"1189","MYSM1",0.339,0.930676751930718,"NO","NO","NO"
"1190","LCN12",0.339,0.930733258725967,"NO","NO","NO"
"1191","CASP9",0.339,0.930789670631551,"NO","NO","NO"
"1192","CPEB4",0.339,0.930845987886287,"NO","NO","NO"
"1193","PIK3CA",0.34,0.93090221804094,"NO","NO","NO"
"1194","OSBPL10",0.34,0.930958354007729,"NO","NO","NO"
"1195","CORO2B",0.341,0.931014403284903,"NO","NO","NO"
"1196","MSH2",0.341,0.931070358834188,"NO","NO","NO"
"1197","SLC13A5",0.342,0.931126228101803,"NO","NO","NO"
"1198","ZDHHC11",0.343,0.931182011265788,"NO","NO","NO"
"1199","ZC3H7B",0.344,0.931237708503888,"NO","NO","NO"
"1200","MCM4",0.345,0.931293319993544,"NO","NO","NO"
"1201","SLC25A23",0.345,0.931348838874558,"NO","NO","NO"
"1202","NUSAP1",0.346,0.931404272409548,"NO","NO","NO"
"1203","PLSCR4",0.346,0.931459613785711,"NO","NO","NO"
"1204","PBXIP1",0.346,0.931514863232677,"NO","NO","NO"
"1205","GALNT5",0.347,0.931570027956645,"NO","NO","NO"
"1206","EP400",0.347,0.931625101196826,"NO","NO","NO"
"1207","MRPL30",0.347,0.931680083180602,"NO","NO","NO"
"1208","FAM135B",0.347,0.931734974134603,"NO","NO","NO"
"1209","SETD2",0.347,0.931789774284711,"NO","NO","NO"
"1210","EIF1B",0.348,0.931844490768338,"NO","NO","NO"
"1211","PLEKHA4",0.348,0.93189911688618,"NO","NO","NO"
"1212","KIF15",0.349,0.931953659726906,"NO","NO","NO"
"1213","SLC40A1",0.35,0.932008119460903,"NO","NO","NO"
"1214","TCF7L2",0.35,0.932062489475403,"NO","NO","NO"
"1215","CRY2",0.35,0.932116769991937,"NO","NO","NO"
"1216","CAMK2G",0.351,0.932170968003008,"NO","NO","NO"
"1217","ESR1",0.351,0.93222507694586,"NO","NO","NO"
"1218","SDAD1",0.351,0.932279097039874,"NO","NO","NO"
"1219","GATM",0.352,0.932333035223878,"NO","NO","NO"
"1220","DZIP1L",0.353,0.932386891664717,"NO","NO","NO"
"1221","DSG3",0.353,0.932440659888617,"NO","NO","NO"
"1222","GDF3",0.354,0.932494346747046,"NO","NO","NO"
"1223","PRSS58",0.354,0.932547945810123,"NO","NO","NO"
"1224","EPG5",0.355,0.93260146388314,"NO","NO","NO"
"1225","HDGF",0.355,0.932654894579711,"NO","NO","NO"
"1226","MAP4K4",0.355,0.932708238113645,"NO","NO","NO"
"1227","ARHGAP20",0.355,0.932761494698053,"NO","NO","NO"
"1228","SSH2",0.356,0.932814671080416,"NO","NO","NO"
"1229","TMEM200A",0.356,0.932867760926762,"NO","NO","NO"
"1230","SYT5",0.357,0.932920770939316,"NO","NO","NO"
"1231","PPARD",0.358,0.932973701279637,"NO","NO","NO"
"1232","SLC4A3",0.358,0.93302654569408,"NO","NO","NO"
"1233","CKAP2L",0.358,0.933079304391711,"NO","NO","NO"
"1234","MASTL",0.358,0.933131977580918,"NO","NO","NO"
"1235","KIF2C",0.358,0.933184565469414,"NO","NO","NO"
"1236","SYTL4",0.359,0.933237074658401,"NO","NO","NO"
"1237","SLC18A1",0.359,0.933289498949751,"NO","NO","NO"
"1238","SCN3B",0.36,0.933341844900697,"NO","NO","NO"
"1239","FARS2",0.361,0.933394112668864,"NO","NO","NO"
"1240","ZC3H10",0.361,0.933446296134178,"NO","NO","NO"
"1241","PRKCE",0.361,0.933498395500435,"NO","NO","NO"
"1242","RINL",0.361,0.933550410970772,"NO","NO","NO"
"1243","LOX",0.362,0.933602349009947,"NO","NO","NO"
"1244","CCDC81",0.362,0.933654203547451,"NO","NO","NO"
"1245","TLN2",0.363,0.933705981005267,"NO","NO","NO"
"1246","LRRTM2",0.364,0.933757681537799,"NO","NO","NO"
"1247","TFB2M",0.365,0.933809305299182,"NO","NO","NO"
"1248","SLTM",0.365,0.933860846330177,"NO","NO","NO"
"1249","YLPM1",0.366,0.933912310937707,"NO","NO","NO"
"1250","FAM72D",0.367,0.933963699274782,"NO","NO","NO"
"1251","CCDC149",0.368,0.934015011494143,"NO","NO","NO"
"1252","CAMKV",0.368,0.934066241745102,"NO","NO","NO"
"1253","DSG2",0.369,0.934117396222281,"NO","NO","NO"
"1254","A4GNT",0.369,0.934168469113372,"NO","NO","NO"
"1255","TEX29",0.369,0.934219460613401,"NO","NO","NO"
"1256","CERS6",0.369,0.934270370916775,"NO","NO","NO"
"1257","MED12",0.37,0.934321206166975,"NO","NO","NO"
"1258","KLHL21",0.37,0.934371960598018,"NO","NO","NO"
"1259","MTDH",0.37,0.934422634402482,"NO","NO","NO"
"1260","MFNG",0.371,0.934473233678566,"NO","NO","NO"
"1261","MELK",0.371,0.934523752702031,"NO","NO","NO"
"1262","TREML4",0.371,0.934574191663652,"NO","NO","NO"
"1263","GRK5",0.371,0.9346245507536,"NO","NO","NO"
"1264","HCN1",0.372,0.934674836019984,"NO","NO","NO"
"1265","BSPRY",0.372,0.934725041783972,"NO","NO","NO"
"1266","ANKRD1",0.372,0.934775168233956,"NO","NO","NO"
"1267","CASQ1",0.372,0.934825215557736,"NO","NO","NO"
"1268","MYO10",0.373,0.934875189753881,"NO","NO","NO"
"1269","OCA2",0.373,0.934925085188488,"NO","NO","NO"
"1270","LIN9",0.373,0.934974902047607,"NO","NO","NO"
"1271","VAV2",0.374,0.935024646285922,"NO","NO","NO"
"1272","CSMD1",0.374,0.935074312310026,"NO","NO","NO"
"1273","ATAD2",0.374,0.935123900304241,"NO","NO","NO"
"1274","CYP17A1",0.375,0.935173416179788,"NO","NO","NO"
"1275","GPR152",0.375,0.935222854383374,"NO","NO","NO"
"1276","TLX3",0.375,0.935272215097612,"NO","NO","NO"
"1277","FASN",0.375,0.935321498504545,"NO","NO","NO"
"1278","PLCG1",0.376,0.935370710467327,"NO","NO","NO"
"1279","S1PR1",0.376,0.935419845476298,"NO","NO","NO"
"1280","ZDHHC19",0.376,0.935468903711816,"NO","NO","NO"
"1281","LRRTM3",0.376,0.935517885353681,"NO","NO","NO"
"1282","SLC30A8",0.376,0.935566790581128,"NO","NO","NO"
"1283","RIMBP2",0.377,0.935615625204812,"NO","NO","NO"
"1284","LMNB1",0.377,0.935664383762103,"NO","NO","NO"
