"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"857","PRPF18",0.207,0.947508690738839,"NO","NO","NO"
"858","ANGPTL1",0.208,0.947565916292953,"NO","NO","NO"
"859","LARP4",0.208,0.947623008609456,"NO","NO","NO"
"860","ZNF142",0.208,0.947679968153129,"NO","NO","NO"
"861","ZNF417",0.209,0.94773681097561,"NO","NO","NO"
"862","PSAT1",0.209,0.947793521912191,"NO","NO","NO"
"863","CLEC4C",0.209,0.947850101421342,"NO","NO","NO"
"864","ZNF566",0.209,0.947906549959406,"NO","NO","NO"
"865","NXF1",0.209,0.947962867980619,"NO","NO","NO"
"866","NMT2",0.21,0.94801907133164,"NO","NO","NO"
"867","STAC2",0.21,0.948075145032486,"NO","NO","NO"
"868","RHOT1",0.21,0.948131089531256,"NO","NO","NO"
"869","TMCC2",0.211,0.948186920512413,"NO","NO","NO"
"870","SLC17A7",0.211,0.948242623146487,"NO","NO","NO"
"871","ZNF219",0.211,0.948298197875545,"NO","NO","NO"
"872","GTDC1",0.211,0.948353645139629,"NO","NO","NO"
"873","RABGAP1L",0.212,0.948408980444035,"NO","NO","NO"
"874","FA2H",0.213,0.948464204072982,"NO","NO","NO"
"875","CNTNAP5",0.213,0.94851930147649,"NO","NO","NO"
"876","GDPD5",0.213,0.94857427308684,"NO","NO","NO"
"877","RNF115",0.214,0.948629134134515,"NO","NO","NO"
"878","MYH1",0.214,0.948683870213972,"NO","NO","NO"
"879","PCTP",0.214,0.948738481751723,"NO","NO","NO"
"880","SUCLG2",0.214,0.948792969172343,"NO","NO","NO"
"881","AIF1L",0.214,0.948847332898479,"NO","NO","NO"
"882","SPOCD1",0.214,0.948901573350859,"NO","NO","NO"
"883","CRYGN",0.214,0.948955690948307,"NO","NO","NO"
"884","FOSL1",0.214,0.949009686107752,"NO","NO","NO"
"885","KCNH1",0.215,0.949063573813966,"NO","NO","NO"
"886","HLTF",0.215,0.949117339877502,"NO","NO","NO"
"887","PTER",0.215,0.94917098470978,"NO","NO","NO"
"888","TNFRSF8",0.215,0.949224508720362,"NO","NO","NO"
"889","ARHGEF11",0.215,0.949277912316973,"NO","NO","NO"
"890","C2orf73",0.215,0.949331195905501,"NO","NO","NO"
"891","ATP1A1",0.219,0.949384416837281,"NO","NO","NO"
"892","CALCR",0.219,0.949437518439617,"NO","NO","NO"
"893","RALGPS1",0.22,0.949490515089124,"NO","NO","NO"
"894","IQGAP2",0.22,0.949543393177894,"NO","NO","NO"
"895","KLB",0.22,0.949596153103337,"NO","NO","NO"
"896","TRAPPC11",0.221,0.949648809100625,"NO","NO","NO"
"897","EMP3",0.223,0.949701375077353,"NO","NO","NO"
"898","B3GAT2",0.223,0.949753823980636,"NO","NO","NO"
"899","ABTB2",0.223,0.949806156201154,"NO","NO","NO"
"900","KLHL24",0.223,0.949858372127848,"NO","NO","NO"
"901","PARD3",0.223,0.949910472147934,"NO","NO","NO"
"902","SLC26A5",0.224,0.949962470133618,"NO","NO","NO"
"903","CEP55",0.224,0.950014352952114,"NO","NO","NO"
"904","MRPS14",0.225,0.950066134357584,"NO","NO","NO"
"905","PDZD4",0.225,0.950117801329009,"NO","NO","NO"
"906","NCAPH",0.225,0.95016935424531,"NO","NO","NO"
"907","TMEM37",0.225,0.950220793483735,"NO","NO","NO"
"908","MAGI1",0.225,0.950272119419874,"NO","NO","NO"
"909","NOTCH3",0.225,0.95032333242766,"NO","NO","NO"
"910","KCNMB1",0.226,0.950374446079742,"NO","NO","NO"
"911","BTN3A1",0.227,0.950425460620825,"NO","NO","NO"
"912","TMEM51",0.228,0.950476376295401,"NO","NO","NO"
"913","ASIC2",0.229,0.950527193347739,"NO","NO","NO"
"914","SCRT2",0.229,0.950577899203026,"NO","NO","NO"
"915","USP7",0.23,0.950628507030679,"NO","NO","NO"
"916","UBR4",0.231,0.950679017073071,"NO","NO","NO"
"917","PLEKHH2",0.231,0.950729416951794,"NO","NO","NO"
"918","MGME1",0.231,0.950779707026859,"NO","NO","NO"
"919","CHMP7",0.231,0.950829887656713,"NO","NO","NO"
"920","LCLAT1",0.231,0.95087995919824,"NO","NO","NO"
"921","OPA1",0.232,0.950929934572498,"NO","NO","NO"
"922","SLC2A13",0.232,0.950979801540304,"NO","NO","NO"
"923","KRTAP3-2",0.233,0.951029572916012,"NO","NO","NO"
"924","BBS1",0.233,0.951079236561469,"NO","NO","NO"
"925","VRK2",0.233,0.951128792826072,"NO","NO","NO"
"926","PTPN3",0.233,0.951178242057705,"NO","NO","NO"
"927","BRCA2",0.233,0.951227584602755,"NO","NO","NO"
"928","TTK",0.233,0.951276820806112,"NO","NO","NO"
"929","BCOR",0.234,0.951325963317481,"NO","NO","NO"
"930","MSH4",0.234,0.951375000146029,"NO","NO","NO"
"931","COPS4",0.234,0.951423931632303,"NO","NO","NO"
"932","IFI6",0.234,0.951472758115388,"NO","NO","NO"
"933","MAP1A",0.234,0.951521479932915,"NO","NO","NO"
"934","FGF12",0.234,0.951570097421067,"NO","NO","NO"
"935","TAF4",0.235,0.951618623067938,"NO","NO","NO"
"936","ANKFN1",0.235,0.951667045027529,"NO","NO","NO"
"937","RTN4RL1",0.235,0.951715363631817,"NO","NO","NO"
"938","SULT1B1",0.236,0.95176359125284,"NO","NO","NO"
"939","FERMT1",0.236,0.951811716152625,"NO","NO","NO"
"940","CCNE2",0.236,0.951859738659006,"NO","NO","NO"
"941","AKR7L",0.236,0.951907659098424,"NO","NO","NO"
"942","GSE1",0.237,0.951955489714321,"NO","NO","NO"
"943","PRKD3",0.238,0.952003230721296,"NO","NO","NO"
"944","ABCA2",0.238,0.95205087058207,"NO","NO","NO"
"945","MPHOSPH8",0.239,0.952098421356984,"NO","NO","NO"
"946","VAT1L",0.239,0.952145871601719,"NO","NO","NO"
"947","HTRA1",0.239,0.952193221634744,"NO","NO","NO"
"948","LSP1",0.24,0.952240483405895,"NO","NO","NO"
"949","CYP4F2",0.24,0.952287645573735,"NO","NO","NO"
"950","RIPK1",0.241,0.952334719992471,"NO","NO","NO"
"951","SLCO6A1",0.241,0.952381695411378,"NO","NO","NO"
"952","CD86",0.241,0.95242857214243,"NO","NO","NO"
"953","SLC2A12",0.242,0.952475361931975,"NO","NO","NO"
"954","PRDM10",0.242,0.952522053629719,"NO","NO","NO"
"955","BMPER",0.242,0.952568647543802,"NO","NO","NO"
"956","SLC38A9",0.243,0.952615155314088,"NO","NO","NO"
"957","MND1",0.243,0.952661565889453,"NO","NO","NO"
"958","ZIC3",0.243,0.952707879574263,"NO","NO","NO"
"959","DDHD1",0.244,0.95275410790325,"NO","NO","NO"
"960","PHF12",0.244,0.952800239923218,"NO","NO","NO"
"961","BICC1",0.244,0.952846275934821,"NO","NO","NO"
"962","ARFGEF1",0.245,0.952892227368985,"NO","NO","NO"
"963","TTF2",0.246,0.95293809442481,"NO","NO","NO"
"964","MCM10",0.246,0.952983866320769,"NO","NO","NO"
"965","MPRIP",0.246,0.953029543352695,"NO","NO","NO"
"966","FMN2",0.246,0.953075125815197,"NO","NO","NO"
"967","SGSM2",0.247,0.953120624948022,"NO","NO","NO"
"968","LRIG3",0.247,0.953166030074374,"NO","NO","NO"
"969","C2orf69",0.247,0.953211341485295,"NO","NO","NO"
"970","GPR156",0.247,0.953256559470627,"NO","NO","NO"
"971","SLC9A7",0.248,0.953301695157655,"NO","NO","NO"
"972","RALYL",0.248,0.9533467379729,"NO","NO","NO"
"973","RBM19",0.248,0.953391688202707,"NO","NO","NO"
"974","ANO2",0.249,0.953436556875669,"NO","NO","NO"
"975","GRAMD4",0.249,0.953481333510328,"NO","NO","NO"
"976","TTC8",0.249,0.953526018389587,"NO","NO","NO"
"977","PLEKHB1",0.25,0.953570622444572,"NO","NO","NO"
"978","SPARC",0.25,0.953615135284719,"NO","NO","NO"
"979","SIPA1L1",0.25,0.953659557189545,"NO","NO","NO"
"980","GJB5",0.251,0.953703898993911,"NO","NO","NO"
"981","CHMP5",0.251,0.953748150397044,"NO","NO","NO"
"982","DCP2",0.251,0.95379231167512,"NO","NO","NO"
"983","GALNT1",0.251,0.95383638310319,"NO","NO","NO"
"984","GRIA1",0.252,0.953880375409287,"NO","NO","NO"
"985","WIPF1",0.252,0.953924278390905,"NO","NO","NO"
"986","ZNF713",0.252,0.953968092319822,"NO","NO","NO"
"987","OSBPL6",0.252,0.954011817466714,"NO","NO","NO"
"988","HUWE1",0.253,0.954055464454266,"NO","NO","NO"
"989","APPL2",0.253,0.954099023176929,"NO","NO","NO"
"990","RD3",0.254,0.954142504176354,"NO","NO","NO"
"991","DNM1",0.254,0.954185897424014,"NO","NO","NO"
"992","ZFP90",0.255,0.95422921338141,"NO","NO","NO"
"993","SDC3",0.255,0.954272442096193,"NO","NO","NO"
"994","SERPINI2",0.256,0.954315593950581,"NO","NO","NO"
"995","CNTLN",0.256,0.954358659067573,"NO","NO","NO"
"996","ARHGAP5",0.257,0.954401647750962,"NO","NO","NO"
"997","TAF7L",0.257,0.954444550198276,"NO","NO","NO"
"998","DTX3L",0.257,0.954487366668742,"NO","NO","NO"
"999","RND1",0.258,0.954530107377556,"NO","NO","NO"
"1000","KLHL32",0.258,0.954572762604953,"NO","NO","NO"
"1001","GPR6",0.258,0.95461533260712,"NO","NO","NO"
"1002","DUSP18",0.258,0.954657817639223,"NO","NO","NO"
"1003","SFTPB",0.258,0.95470021795541,"NO","NO","NO"
"1004","NRG4",0.258,0.954742533808815,"NO","NO","NO"
"1005","SCYL2",0.26,0.954784785083602,"NO","NO","NO"
"1006","ACTR3",0.26,0.95482695235983,"NO","NO","NO"
"1007","THY1",0.26,0.954869035887744,"NO","NO","NO"
"1008","CAMK4",0.261,0.954911045623089,"NO","NO","NO"
"1009","ESPL1",0.262,0.954952981732431,"NO","NO","NO"
"1010","HIRA",0.263,0.95499484438216,"NO","NO","NO"
"1011","SETX",0.263,0.955036624217546,"NO","NO","NO"
"1012","SCN5A",0.264,0.955078330995611,"NO","NO","NO"
"1013","ENO1",0.265,0.955119964881504,"NO","NO","NO"
"1014","FDCSP",0.265,0.95516151664928,"NO","NO","NO"
"1015","SOX6",0.266,0.955202995923304,"NO","NO","NO"
"1016","TRAF5",0.267,0.955244402867488,"NO","NO","NO"
"1017","FAM111B",0.267,0.955285728382087,"NO","NO","NO"
"1018","HECTD4",0.267,0.95532697270707,"NO","NO","NO"
"1019","SLIT1",0.268,0.955368145326743,"NO","NO","NO"
"1020","SLCO1C1",0.269,0.955409246402941,"NO","NO","NO"
"1021","ELAVL3",0.269,0.955450266967727,"NO","NO","NO"
"1022","SEZ6L2",0.27,0.955491216378077,"NO","NO","NO"
"1023","PLA2G2F",0.27,0.955532085730929,"NO","NO","NO"
"1024","FKBP10",0.27,0.955572875260827,"NO","NO","NO"
"1025","OPRM1",0.272,0.95561360324583,"NO","NO","NO"
"1026","NDC80",0.272,0.955654251839049,"NO","NO","NO"
"1027","POLK",0.273,0.95569483020629,"NO","NO","NO"
"1028","CYP2C19",0.274,0.955735338505919,"NO","NO","NO"
"1029","CDC42BPB",0.275,0.95577577689609,"NO","NO","NO"
"1030","TTLL12",0.275,0.955816136765114,"NO","NO","NO"
"1031","PDE3A",0.276,0.955856427102597,"NO","NO","NO"
"1032","SV2B",0.276,0.95589663935803,"NO","NO","NO"
"1033","PAPPA2",0.276,0.955936773758177,"NO","NO","NO"
"1034","GJA4",0.276,0.955976830528923,"NO","NO","NO"
"1035","KLRK1",0.278,0.956016827215002,"NO","NO","NO"
"1036","TRIM2",0.279,0.956056755272337,"NO","NO","NO"
"1037","HIP1",0.279,0.956096606322811,"NO","NO","NO"
"1038","GADD45G",0.28,0.956136389113594,"NO","NO","NO"
"1039","FABP2",0.28,0.956176095325377,"NO","NO","NO"
"1040","CTDSP1",0.281,0.956215733643945,"NO","NO","NO"
"1041","CDH23",0.282,0.956255304222035,"NO","NO","NO"
"1042","SHKBP1",0.283,0.956294807212163,"NO","NO","NO"
"1043","HCFC1",0.283,0.956334234453508,"NO","NO","NO"
"1044","GPBAR1",0.284,0.956373594468885,"NO","NO","NO"
"1045","PRG4",0.284,0.95641287915409,"NO","NO","NO"
"1046","LRP10",0.284,0.956452088725174,"NO","NO","NO"
"1047","DENND3",0.285,0.956491231637111,"NO","NO","NO"
"1048","SNRPD3",0.285,0.956530299848834,"NO","NO","NO"
"1049","SMO",0.285,0.956569293573977,"NO","NO","NO"
"1050","LEMD3",0.286,0.956608221200427,"NO","NO","NO"
"1051","CYP2A13",0.286,0.956647074749568,"NO","NO","NO"
"1052","GIPC2",0.286,0.956685854432645,"NO","NO","NO"
"1053","CHL1",0.286,0.956724560460104,"NO","NO","NO"
"1054","HTT",0.289,0.956763217231261,"NO","NO","NO"
"1055","OSBPL8",0.291,0.956801816632068,"NO","NO","NO"
"1056","TM4SF18",0.292,0.956840350818207,"NO","NO","NO"
"1057","GNPTAB",0.293,0.956878819936218,"NO","NO","NO"
"1058","MYO1E",0.294,0.956917224132403,"NO","NO","NO"
"1059","INO80",0.294,0.956955555799416,"NO","NO","NO"
"1060","ITGB1",0.295,0.956993822888619,"NO","NO","NO"
"1061","CDK4",0.295,0.957032017843818,"NO","NO","NO"
"1062","SLC24A2",0.295,0.957070140868781,"NO","NO","NO"
"1063","WFDC11",0.296,0.957108199853332,"NO","NO","NO"
"1064","LCE3D",0.296,0.957146187298439,"NO","NO","NO"
"1065","POLA2",0.296,0.95718410340562,"NO","NO","NO"
"1066","DAZL",0.297,0.95722195600383,"NO","NO","NO"
"1067","ZNF367",0.297,0.95725973765059,"NO","NO","NO"
"1068","KIAA0753",0.297,0.957297448545203,"NO","NO","NO"
"1069","STIL",0.298,0.957335096456409,"NO","NO","NO"
"1070","IL37",0.298,0.957372673997687,"NO","NO","NO"
"1071","CCNB1",0.298,0.957410181366153,"NO","NO","NO"
"1072","N4BP2",0.299,0.957447626270981,"NO","NO","NO"
"1073","NTRK2",0.299,0.95748500138102,"NO","NO","NO"
"1074","NCOA6",0.3,0.957522314354187,"NO","NO","NO"
"1075","APOBEC2",0.3,0.957559557907869,"NO","NO","NO"
"1076","SLC35E1",0.3,0.957596732235615,"NO","NO","NO"
"1077","ATXN2L",0.3,0.957633837530255,"NO","NO","NO"
"1078","ANKRD35",0.301,0.957670881383745,"NO","NO","NO"
"1079","SLC51A",0.301,0.957707856573929,"NO","NO","NO"
"1080","KCNH2",0.301,0.957744763291538,"NO","NO","NO"
"1081","CALM3",0.302,0.957781609070857,"NO","NO","NO"
"1082","UBA2",0.302,0.957818386743375,"NO","NO","NO"
"1083","UBA3",0.302,0.957855096497753,"NO","NO","NO"
"1084","NEK2",0.302,0.957891738521957,"NO","NO","NO"
"1085","ALMS1",0.304,0.957928327533975,"NO","NO","NO"
"1086","GLP2R",0.304,0.957964849162913,"NO","NO","NO"
"1087","STAG2",0.304,0.958001303594741,"NO","NO","NO"
"1088","GIGYF2",0.304,0.958037691014747,"NO","NO","NO"
"1089","HIVEP1",0.305,0.958074018795114,"NO","NO","NO"
"1090","EXO1",0.305,0.958110279919004,"NO","NO","NO"
"1091","MCM3",0.305,0.958146474569705,"NO","NO","NO"
"1092","TMEM243",0.306,0.95818261006406,"NO","NO","NO"
"1093","DNAJC8",0.306,0.958218679436741,"NO","NO","NO"
"1094","SFMBT1",0.307,0.958254689956963,"NO","NO","NO"
"1095","RGL1",0.307,0.958290634704544,"NO","NO","NO"
"1096","MAPRE2",0.307,0.958326513859521,"NO","NO","NO"
"1097","LIFR",0.308,0.958362334636843,"NO","NO","NO"
"1098","GPATCH8",0.308,0.958398090166847,"NO","NO","NO"
"1099","CIT",0.309,0.95843378761779,"NO","NO","NO"
"1100","IGSF11",0.31,0.958469427115732,"NO","NO","NO"
"1101","EPHB4",0.31,0.958505001873442,"NO","NO","NO"
"1102","SERPINA7",0.31,0.958540512067163,"NO","NO","NO"
"1103","BCAP29",0.311,0.958575964773048,"NO","NO","NO"
"1104","MCM5",0.311,0.958611353253016,"NO","NO","NO"
"1105","SPATA21",0.312,0.958646684537798,"NO","NO","NO"
"1106","LGALS3BP",0.312,0.958681951932373,"NO","NO","NO"
"1107","FGFR1",0.313,0.958717162422463,"NO","NO","NO"
"1108","TFCP2L1",0.314,0.958752316131016,"NO","NO","NO"
"1109","NR1I2",0.315,0.958787413180772,"NO","NO","NO"
"1110","DSTN",0.315,0.958822446992601,"NO","NO","NO"
"1111","ITGB6",0.317,0.95885743109819,"NO","NO","NO"
"1112","C1GALT1",0.318,0.958892358911946,"NO","NO","NO"
"1113","SPAG17",0.319,0.958927230555771,"NO","NO","NO"
"1114","SLC26A4",0.319,0.958962039593414,"NO","NO","NO"
"1115","RIMS4",0.32,0.958996792745382,"NO","NO","NO"
"1116","TRIM5",0.32,0.959031483615716,"NO","NO","NO"
"1117","KRTAP19-7",0.32,0.959066112371689,"NO","NO","NO"
"1118","AGL",0.32,0.959100679179977,"NO","NO","NO"
"1119","ZMYM3",0.32,0.95913518420666,"NO","NO","NO"
"1120","CHRM2",0.322,0.959169640575474,"NO","NO","NO"
"1121","IL17A",0.322,0.959204035469946,"NO","NO","NO"
"1122","CENPI",0.322,0.959238369054445,"NO","NO","NO"
"1123","GGA3",0.323,0.959272647911439,"NO","NO","NO"
"1124","STXBP1",0.323,0.959306865774025,"NO","NO","NO"
"1125","PPM1E",0.323,0.959341022804855,"NO","NO","NO"
"1126","HIVEP3",0.323,0.959375119166003,"NO","NO","NO"
"1127","BANK1",0.323,0.959409155018969,"NO","NO","NO"
"1128","TBK1",0.324,0.959443136886563,"NO","NO","NO"
"1129","MON2",0.324,0.959477058555986,"NO","NO","NO"
"1130","CENPL",0.324,0.959510920187056,"NO","NO","NO"
"1131","LRRC40",0.324,0.959544721939025,"NO","NO","NO"
"1132","RIMS2",0.325,0.959578470281955,"NO","NO","NO"
"1133","NPM3",0.326,0.959612165329461,"NO","NO","NO"
"1134","HSD17B11",0.326,0.959645800950075,"NO","NO","NO"
"1135","RUNDC3B",0.326,0.959679377300873,"NO","NO","NO"
"1136","S100A7A",0.326,0.959712894538377,"NO","NO","NO"
"1137","MRPS10",0.326,0.95974635281856,"NO","NO","NO"
"1138","SPATA19",0.327,0.95977975851978,"NO","NO","NO"
"1139","LRRC19",0.327,0.959813105563052,"NO","NO","NO"
"1140","IFNL1",0.327,0.95984639410274,"NO","NO","NO"
"1141","TMEM170A",0.327,0.959879624292665,"NO","NO","NO"
"1142","GLCE",0.328,0.959912802460071,"NO","NO","NO"
"1143","BRD4",0.329,0.959945928714544,"NO","NO","NO"
"1144","LMTK2",0.33,0.959979003165483,"NO","NO","NO"
"1145","FNBP1",0.33,0.960012019844455,"NO","NO","NO"
"1146","TPX2",0.33,0.960044978902696,"NO","NO","NO"
"1147","TTC38",0.331,0.960077886557962,"NO","NO","NO"
"1148","LZTS1",0.333,0.960110748927768,"NO","NO","NO"
"1149","TIMELESS",0.333,0.960143554095886,"NO","NO","NO"
"1150","SLC43A3",0.334,0.960176308184696,"NO","NO","NO"
"1151","ARL14",0.334,0.960209005359365,"NO","NO","NO"
"1152","PDGFRL",0.334,0.960241645768105,"NO","NO","NO"
"1153","TLR8",0.334,0.960274229558617,"NO","NO","NO"
"1154","AMPD1",0.334,0.960306756878088,"NO","NO","NO"
"1155","UBXN1",0.335,0.960339233794963,"NO","NO","NO"
"1156","ANXA5",0.335,0.9603716545234,"NO","NO","NO"
"1157","KRTAP5-3",0.335,0.960404019209092,"NO","NO","NO"
"1158","VPS13A",0.336,0.960436333878366,"NO","NO","NO"
"1159","KRT40",0.338,0.960468604461686,"NO","NO","NO"
"1160","GABRP",0.338,0.960500819406069,"NO","NO","NO"
"1161","HSPB1",0.338,0.960532978855286,"NO","NO","NO"
"1162","NUMA1",0.338,0.96056508295261,"NO","NO","NO"
"1163","USP20",0.338,0.960597131840825,"NO","NO","NO"
"1164","TTF1",0.339,0.960629131438656,"NO","NO","NO"
"1165","RRAGD",0.339,0.960661076101555,"NO","NO","NO"
"1166","MYSM1",0.339,0.960692965970865,"NO","NO","NO"
"1167","LCN12",0.339,0.960724801187442,"NO","NO","NO"
"1168","CASP9",0.339,0.960756581891663,"NO","NO","NO"
"1169","CPEB4",0.339,0.960788308223421,"NO","NO","NO"
"1170","PIK3CA",0.34,0.960819986044626,"NO","NO","NO"
"1171","OSBPL10",0.34,0.960851609761953,"NO","NO","NO"
"1172","CORO2B",0.341,0.960883185202515,"NO","NO","NO"
"1173","MSH2",0.341,0.960914706806008,"NO","NO","NO"
"1174","SLC13A5",0.342,0.960946180365045,"NO","NO","NO"
"1175","ZDHHC11",0.343,0.960977605978587,"NO","NO","NO"
"1176","ZC3H7B",0.344,0.961008983745424,"NO","NO","NO"
"1177","MCM4",0.345,0.961040313764178,"NO","NO","NO"
"1178","SLC25A23",0.345,0.96107159059105,"NO","NO","NO"
"1179","NUSAP1",0.346,0.961102819898934,"NO","NO","NO"
"1180","PLSCR4",0.346,0.961133996275788,"NO","NO","NO"
"1181","PBXIP1",0.346,0.961165119856068,"NO","NO","NO"
"1182","GALNT5",0.347,0.961196196274356,"NO","NO","NO"
"1183","EP400",0.347,0.96122722015432,"NO","NO","NO"
"1184","MRPL30",0.347,0.961258191629082,"NO","NO","NO"
"1185","FAM135B",0.347,0.961289110831313,"NO","NO","NO"
"1186","KLHL2",0.347,0.961319977893236,"NO","NO","NO"
"1187","SETD2",0.347,0.961350792946631,"NO","NO","NO"
"1188","EIF1B",0.348,0.961381561572993,"NO","NO","NO"
"1189","PLEKHA4",0.348,0.961412278443887,"NO","NO","NO"
"1190","KIF15",0.349,0.961442949108347,"NO","NO","NO"
"1191","SLC40A1",0.35,0.961473573660494,"NO","NO","NO"
"1192","TCF7L2",0.35,0.961504146829164,"NO","NO","NO"
"1193","CRY2",0.35,0.96153466874357,"NO","NO","NO"
"1194","CAMK2G",0.351,0.961565144888627,"NO","NO","NO"
"1195","ESR1",0.351,0.961595570027583,"NO","NO","NO"
"1196","SDAD1",0.351,0.96162594428838,"NO","NO","NO"
"1197","GATM",0.352,0.961656273119391,"NO","NO","NO"
"1198","DZIP1L",0.353,0.961686556612695,"NO","NO","NO"
"1199","DSG3",0.353,0.961716789591415,"NO","NO","NO"
"1200","GDF3",0.354,0.961746977446244,"NO","NO","NO"
"1201","PRSS58",0.354,0.961777115029875,"NO","NO","NO"
"1202","EPG5",0.355,0.961807207702107,"NO","NO","NO"
"1203","HDGF",0.355,0.961837250344958,"NO","NO","NO"
"1204","MAP4K4",0.355,0.961867243083086,"NO","NO","NO"
"1205","ARHGAP20",0.355,0.961897186040737,"NO","NO","NO"
"1206","SSH2",0.356,0.961927084537608,"NO","NO","NO"
"1207","TMEM200A",0.356,0.961956933492644,"NO","NO","NO"
"1208","SYT5",0.357,0.961986738195221,"NO","NO","NO"
"1209","PPARD",0.358,0.962016498734379,"NO","NO","NO"
"1210","SLC4A3",0.358,0.962046210082564,"NO","NO","NO"
"1211","CKAP2L",0.358,0.962075872361635,"NO","NO","NO"
"1212","MASTL",0.358,0.96210548569305,"NO","NO","NO"
"1213","KIF2C",0.358,0.962135050197868,"NO","NO","NO"
"1214","SYTL4",0.359,0.962164571096333,"NO","NO","NO"
"1215","SLC18A1",0.359,0.962194043400726,"NO","NO","NO"
"1216","SCN3B",0.36,0.962223472301763,"NO","NO","NO"
"1217","FARS2",0.361,0.962252857886222,"NO","NO","NO"
"1218","ZC3H10",0.361,0.962282195218489,"NO","NO","NO"
"1219","PRKCE",0.361,0.962311484417316,"NO","NO","NO"
"1220","RINL",0.361,0.962340725601062,"NO","NO","NO"
"1221","LOX",0.362,0.962369923897603,"NO","NO","NO"
"1222","CCDC81",0.362,0.962399074406425,"NO","NO","NO"
"1223","TLN2",0.363,0.962428182226611,"NO","NO","NO"
"1224","LRRTM2",0.364,0.96245724744309,"NO","NO","NO"
"1225","TFB2M",0.365,0.962486270140648,"NO","NO","NO"
"1226","SLTM",0.365,0.962515245492858,"NO","NO","NO"
"1227","YLPM1",0.366,0.96254417852254,"NO","NO","NO"
"1228","FAM72D",0.367,0.962573069313839,"NO","NO","NO"
"1229","CAMKV",0.368,0.962601917950755,"NO","NO","NO"
"1230","DSG2",0.369,0.962630724517142,"NO","NO","NO"
"1231","A4GNT",0.369,0.962659484281634,"NO","NO","NO"
"1232","TEX29",0.369,0.962688197358197,"NO","NO","NO"
"1233","CERS6",0.369,0.962716863860426,"NO","NO","NO"
"1234","MED12",0.37,0.962745488704914,"NO","NO","NO"
"1235","KLHL21",0.37,0.962774067193378,"NO","NO","NO"
"1236","MTDH",0.37,0.962802599438333,"NO","NO","NO"
"1237","MFNG",0.371,0.962831090325036,"NO","NO","NO"
"1238","MELK",0.371,0.962859535184458,"NO","NO","NO"
"1239","TREML4",0.371,0.962887934128046,"NO","NO","NO"
"1240","GRK5",0.371,0.962916287266886,"NO","NO","NO"
"1241","HCN1",0.372,0.962944599451001,"NO","NO","NO"
"1242","BSPRY",0.372,0.962972866043836,"NO","NO","NO"
"1243","ANKRD1",0.372,0.963001087155428,"NO","NO","NO"
"1244","CASQ1",0.372,0.963029262895458,"NO","NO","NO"
"1245","MYO10",0.373,0.963057398079073,"NO","NO","NO"
"1246","OCA2",0.373,0.963085488101879,"NO","NO","NO"
"1247","LIN9",0.373,0.963113533072523,"NO","NO","NO"
"1248","VAV2",0.374,0.963141537775724,"NO","NO","NO"
"1249","CSMD1",0.374,0.963169497635524,"NO","NO","NO"
"1250","ATAD2",0.374,0.963197412759548,"NO","NO","NO"
"1251","CYP17A1",0.375,0.963225287902355,"NO","NO","NO"
"1252","GPR152",0.375,0.96325311851618,"NO","NO","NO"
"1253","TLX3",0.375,0.963280904707636,"NO","NO","NO"
"1254","FASN",0.375,0.963308646582998,"NO","NO","NO"
"1255","PLCG1",0.376,0.963336348862911,"NO","NO","NO"
"1256","S1PR1",0.376,0.963364007030915,"NO","NO","NO"
"1257","ZDHHC19",0.376,0.963391621192286,"NO","NO","NO"
"1258","LRRTM3",0.376,0.96341919145197,"NO","NO","NO"
"1259","SLC30A8",0.376,0.963446717914578,"NO","NO","NO"
"1260","RIMBP2",0.377,0.963474205263218,"NO","NO","NO"
"1261","LMNB1",0.377,0.963501649015747,"NO","NO","NO"
"1262","EMID1",0.377,0.963529049275799,"NO","NO","NO"
"1263","TTYH1",0.377,0.963556406146683,"NO","NO","NO"
"1264","KIF18A",0.379,0.96358372880797,"NO","NO","NO"
"1265","PPIL2",0.38,0.963611012780279,"NO","NO","NO"
"1266","ASIC1",0.38,0.963638253649947,"NO","NO","NO"
"1267","SCUBE1",0.38,0.963665451519031,"NO","NO","NO"
"1268","SUGCT",0.381,0.963692610970491,"NO","NO","NO"
"1269","RASSF6",0.381,0.963719727617457,"NO","NO","NO"
"1270","CCP110",0.382,0.96374680601833,"NO","NO","NO"
"1271","NLGN2",0.382,0.963773841809602,"NO","NO","NO"
"1272","PHF10",0.382,0.963800835091768,"NO","NO","NO"
"1273","ATP2B3",0.382,0.963827785965007,"NO","NO","NO"
"1274","TMTC2",0.383,0.963854698955756,"NO","NO","NO"
"1275","FUT8",0.384,0.963881574136549,"NO","NO","NO"
"1276","ATP2C1",0.384,0.963908407193235,"NO","NO","NO"
"1277","SIK2",0.384,0.963935198224773,"NO","NO","NO"
"1278","RRP1B",0.385,0.963961951709514,"NO","NO","NO"
"1279","ANO3",0.385,0.963988663359252,"NO","NO","NO"
"1280","TK1",0.386,0.964015337628566,"NO","NO","NO"
"1281","KIF11",0.386,0.964041970251871,"NO","NO","NO"
"1282","CYFIP2",0.386,0.964068561326621,"NO","NO","NO"
"1283","HESX1",0.387,0.964095115280126,"NO","NO","NO"
"1284","PPP1CB",0.387,0.964121627872332,"NO","NO","NO"
