"","Gene","meta.pvalue","FDR","seed.gene","DAWN.gene","SCHEMA.FDR.gene"
"855","CALCR",0.219,0.741510804511591,"NO","NO","NO"
"856","IQGAP2",0.22,0.741780803334834,"NO","NO","NO"
"857","KLB",0.22,0.742050172055807,"NO","NO","NO"
"858","TRAPPC11",0.221,0.742319151872118,"NO","NO","NO"
"859","OSBPL8",0.291,0.742587518212237,"NO","NO","NO"
"860","EMP3",0.223,0.742855717540699,"NO","NO","NO"
"861","B3GAT2",0.223,0.743123293874206,"NO","NO","NO"
"862","ABTB2",0.223,0.743390249380954,"NO","NO","NO"
"863","KLHL24",0.223,0.743656586219087,"NO","NO","NO"
"864","PARD3",0.223,0.743922306536762,"NO","NO","NO"
"865","SLC26A5",0.224,0.744187642624587,"NO","NO","NO"
"866","CEP55",0.224,0.744452365926989,"NO","NO","NO"
"867","MRPS14",0.225,0.744716705948512,"NO","NO","NO"
"868","PDZD4",0.225,0.744980436891644,"NO","NO","NO"
"869","NCAPH",0.225,0.745243560859073,"NO","NO","NO"
"870","TMEM37",0.225,0.745506079943817,"NO","NO","NO"
"871","MAGI1",0.225,0.745767996229286,"NO","NO","NO"
"872","NOTCH3",0.225,0.746029311789329,"NO","NO","NO"
"873","KCNMB1",0.226,0.746290252316771,"NO","NO","NO"
"874","BTN3A1",0.227,0.746550816936966,"NO","NO","NO"
"875","CCNB1",0.298,0.746810814362795,"NO","NO","NO"
"876","PITPNM2",0.228,0.747070408414235,"NO","NO","NO"
"877","TMEM51",0.228,0.747329410460996,"NO","NO","NO"
"878","ASIC2",0.229,0.747588038507715,"NO","NO","NO"
"879","SCRT2",0.229,0.747846078094714,"NO","NO","NO"
"880","USP7",0.23,0.748103744653928,"NO","NO","NO"
"881","UBR4",0.231,0.748361037419215,"NO","NO","NO"
"882","PLEKHH2",0.231,0.748617746754195,"NO","NO","NO"
"883","MGME1",0.231,0.748873874641077,"NO","NO","NO"
"884","CHMP7",0.231,0.749129423053102,"NO","NO","NO"
"885","LCLAT1",0.231,0.749384393954592,"NO","NO","NO"
"886","OPA1",0.232,0.749638997257554,"NO","NO","NO"
"887","SLC2A13",0.232,0.74989302648317,"NO","NO","NO"
"888","KRTAP3-2",0.233,0.750146689089886,"NO","NO","NO"
"889","BBS1",0.233,0.75039978102707,"NO","NO","NO"
"890","VRK2",0.233,0.750652304218329,"NO","NO","NO"
"891","DOT1L",0.233,0.75090426057863,"NO","NO","NO"
"892","TSHZ3",0.233,0.751155652014357,"NO","NO","NO"
"893","TTK",0.233,0.751406480423353,"NO","NO","NO"
"894","KIF11",0.386,0.75165692711181,"NO","NO","NO"
"895","BCOR",0.234,0.751906836909037,"NO","NO","NO"
"896","MSH4",0.234,0.752156188871895,"NO","NO","NO"
"897","COPS4",0.234,0.752404984866051,"NO","NO","NO"
"898","IFI6",0.234,0.752653226748861,"NO","NO","NO"
"899","MAP1A",0.234,0.752900916369419,"NO","NO","NO"
"900","FGF12",0.234,0.753148055568597,"NO","NO","NO"
"901","RGL1",0.307,0.753394840902078,"NO","NO","NO"
"902","TAF4",0.235,0.753641083057754,"NO","NO","NO"
"903","RTN4RL1",0.235,0.753886779826596,"NO","NO","NO"
"904","GPATCH8",0.308,0.754132100839537,"NO","NO","NO"
"905","SULT1B1",0.236,0.754376908078129,"NO","NO","NO"
"906","FERMT1",0.236,0.754621174903391,"NO","NO","NO"
"907","AKR7L",0.236,0.754864903102797,"NO","NO","NO"
"908","GSE1",0.237,0.755108287984905,"NO","NO","NO"
"909","MPHOSPH8",0.239,0.755351518604157,"NO","NO","NO"
"910","VAT1L",0.239,0.755594214650619,"NO","NO","NO"
"911","HTRA1",0.239,0.755836377884685,"NO","NO","NO"
"912","LSP1",0.24,0.756078197406686,"NO","NO","NO"
"913","CYP4F2",0.24,0.756319487203556,"NO","NO","NO"
"914","FGFR1",0.313,0.756560293213913,"NO","NO","NO"
"915","RIPK1",0.241,0.75680071372617,"NO","NO","NO"
"916","SLCO6A1",0.241,0.75704060930281,"NO","NO","NO"
"917","CD86",0.241,0.75727998166118,"NO","NO","NO"
"918","SLC2A12",0.242,0.757519015210888,"NO","NO","NO"
"919","PRDM10",0.242,0.757757528557005,"NO","NO","NO"
"920","BMPER",0.242,0.757995523395849,"NO","NO","NO"
"921","SLC38A9",0.243,0.758233181846238,"NO","NO","NO"
"922","MND1",0.243,0.758470324768535,"NO","NO","NO"
"923","ZIC3",0.243,0.758706953838346,"NO","NO","NO"
"924","DDHD1",0.244,0.758943248919175,"NO","NO","NO"
"925","PHF12",0.244,0.759179033091721,"NO","NO","NO"
"926","BICC1",0.244,0.759414308011194,"NO","NO","NO"
"927","ARFGEF1",0.245,0.759649251320588,"NO","NO","NO"
"928","TTF2",0.246,0.759883862489819,"NO","NO","NO"
"929","MCM10",0.246,0.7601179685758,"NO","NO","NO"
"930","MPRIP",0.246,0.760351571207833,"NO","NO","NO"
"931","FMN2",0.246,0.760584672008218,"NO","NO","NO"
"932","TRIM5",0.32,0.760817340999416,"NO","NO","NO"
"933","SGSM2",0.247,0.761049614597658,"NO","NO","NO"
"934","C2orf69",0.247,0.761281390822029,"NO","NO","NO"
"935","GPR156",0.247,0.761512671268379,"NO","NO","NO"
"936","SLC9A7",0.248,0.761743627120563,"NO","NO","NO"
"937","RALYL",0.248,0.761974090004012,"NO","NO","NO"
"938","RBM19",0.248,0.762204061495386,"NO","NO","NO"
"939","ANO2",0.249,0.762433710690884,"NO","NO","NO"
"940","GRAMD4",0.249,0.762662871271072,"NO","NO","NO"
"941","TTC8",0.249,0.762891544793704,"NO","NO","NO"
"942","PLEKHB1",0.25,0.763119898299017,"NO","NO","NO"
"943","SIPA1L1",0.25,0.763347767491488,"NO","NO","NO"
"944","GJB5",0.251,0.763575317566197,"NO","NO","NO"
"945","CHMP5",0.251,0.763802386053446,"NO","NO","NO"
"946","DCP2",0.251,0.764028974480468,"NO","NO","NO"
"947","GALNT1",0.251,0.764255084368045,"NO","NO","NO"
"948","HSD17B11",0.326,0.764480829971945,"NO","NO","NO"
"949","RUNDC3B",0.326,0.764706099821147,"NO","NO","NO"
"950","GRIA1",0.252,0.764930944080675,"NO","NO","NO"
"951","WIPF1",0.252,0.765155315481613,"NO","NO","NO"
"952","ZNF713",0.252,0.765379215514062,"NO","NO","NO"
"953","OSBPL6",0.252,0.765602645661868,"NO","NO","NO"
"954","KIF3B",0.253,0.765825766461246,"NO","NO","NO"
"955","HUWE1",0.253,0.766048419991934,"NO","NO","NO"
"956","APPL2",0.253,0.766270607720256,"NO","NO","NO"
"957","RD3",0.254,0.7664924882554,"NO","NO","NO"
"958","DNM1",0.254,0.766713905574396,"NO","NO","NO"
"959","ZFP90",0.255,0.766935016556107,"NO","NO","NO"
"960","SDC3",0.255,0.767155666889939,"NO","NO","NO"
"961","TPX2",0.33,0.767375895236002,"NO","NO","NO"
"962","SERPINI2",0.256,0.767595782117755,"NO","NO","NO"
"963","CNTLN",0.256,0.767815212328932,"NO","NO","NO"
"964","ARHGAP5",0.257,0.768034339194385,"NO","NO","NO"
"965","TAF7L",0.257,0.768253011910895,"NO","NO","NO"
"966","DTX3L",0.257,0.768471231888861,"NO","NO","NO"
"967","RND1",0.258,0.768689150633205,"NO","NO","NO"
"968","KLHL32",0.258,0.76890661913221,"NO","NO","NO"
"969","GPR6",0.258,0.769123638779823,"NO","NO","NO"
"970","SFTPB",0.258,0.769340210964246,"NO","NO","NO"
"971","NRG4",0.258,0.76955633706796,"NO","NO","NO"
"972","FANCD2",0.26,0.769772313210008,"NO","NO","NO"
"973","CDC6",0.26,0.769987845413428,"NO","NO","NO"
"974","SCYL2",0.26,0.77020293504559,"NO","NO","NO"
"975","ACTR3",0.26,0.770417583468249,"NO","NO","NO"
"976","THY1",0.26,0.770631792037583,"NO","NO","NO"
"977","VPS13A",0.336,0.770845645262285,"NO","NO","NO"
"978","ESPL1",0.262,0.771059265932826,"NO","NO","NO"
"979","SPTAN1",0.262,0.771272450197503,"NO","NO","NO"
"980","HIRA",0.263,0.771485341154288,"NO","NO","NO"
"981","SETX",0.263,0.771697798082619,"NO","NO","NO"
"982","SCN5A",0.264,0.77190996255824,"NO","NO","NO"
"983","ENO1",0.265,0.772121834265343,"NO","NO","NO"
"984","FDCSP",0.265,0.772333275338894,"NO","NO","NO"
"985","SOX6",0.266,0.772544424515039,"NO","NO","NO"
"986","FAM111B",0.267,0.772755281504426,"NO","NO","NO"
"987","HECTD4",0.267,0.772965711225345,"NO","NO","NO"
"988","SLIT1",0.268,0.773175849645546,"NO","NO","NO"
"989","SLCO1C1",0.269,0.773385696501077,"NO","NO","NO"
"990","ELAVL3",0.269,0.773595119423566,"NO","NO","NO"
"991","SEZ6L2",0.27,0.773804251681398,"NO","NO","NO"
"992","PLA2G2F",0.27,0.774012962301613,"NO","NO","NO"
"993","FKBP10",0.27,0.774221252558041,"NO","NO","NO"
"994","EP400",0.347,0.774429175948082,"NO","NO","NO"
"995","OPRM1",0.272,0.774636888801084,"NO","NO","NO"
"996","KIF15",0.349,0.774844209309302,"NO","NO","NO"
"997","POLK",0.273,0.77505121709319,"NO","NO","NO"
"998","CYP2C19",0.274,0.775257936717306,"NO","NO","NO"
"999","CDC42BPB",0.275,0.775464367984745,"NO","NO","NO"
"1000","TTLL12",0.275,0.775670386389649,"NO","NO","NO"
"1001","PDE3A",0.276,0.775876117366605,"NO","NO","NO"
"1002","GJA4",0.276,0.776081437702889,"NO","NO","NO"
"1003","KLRK1",0.278,0.776286593432655,"NO","NO","NO"
"1004","TMEM200A",0.356,0.776491399317681,"NO","NO","NO"
"1005","TRIM2",0.279,0.77669585949362,"NO","NO","NO"
"1006","HIP1",0.279,0.776899913188096,"NO","NO","NO"
"1007","FABP2",0.28,0.777103681013406,"NO","NO","NO"
"1008","NAPB",0.28,0.777307044537476,"NO","NO","NO"
"1009","CKAP2L",0.358,0.777510039221147,"NO","NO","NO"
"1010","CTDSP1",0.281,0.77771271577338,"NO","NO","NO"
"1011","CDH23",0.282,0.777915108357173,"NO","NO","NO"
"1012","SHKBP1",0.283,0.778117216853767,"NO","NO","NO"
"1013","GPBAR1",0.284,0.778319041155193,"NO","NO","NO"
"1014","PRG4",0.284,0.778520467381075,"NO","NO","NO"
"1015","DENND3",0.285,0.778721610378894,"NO","NO","NO"
"1016","SNRPD3",0.285,0.778922357425929,"NO","NO","NO"
"1017","LEMD3",0.286,0.779122822212123,"NO","NO","NO"
"1018","CYP2A13",0.286,0.779322893157873,"NO","NO","NO"
"1019","GIPC2",0.286,0.779522571422669,"NO","NO","NO"
"1020","CHL1",0.286,0.779721858161457,"NO","NO","NO"
"1021","HTT",0.289,0.779921085334853,"NO","NO","NO"
"1022","TM4SF18",0.292,0.780120245175255,"NO","NO","NO"
"1023","GNPTAB",0.293,0.780319121340741,"NO","NO","NO"
"1024","MYO1E",0.294,0.780517713818085,"NO","NO","NO"
"1025","INO80",0.294,0.780715918797913,"NO","NO","NO"
"1026","CSMD1",0.374,0.780913819189955,"NO","NO","NO"
"1027","ITGB1",0.295,0.781111356092644,"NO","NO","NO"
"1028","CDK4",0.295,0.781308508682292,"NO","NO","NO"
"1029","SLC24A2",0.295,0.781505278079347,"NO","NO","NO"
"1030","WFDC11",0.296,0.781701767878964,"NO","NO","NO"
"1031","LCE3D",0.296,0.781897876515052,"NO","NO","NO"
"1032","POLA2",0.296,0.782093605095643,"NO","NO","NO"
"1033","DAZL",0.297,0.782289056094787,"NO","NO","NO"
"1034","ZNF367",0.297,0.782484129045577,"NO","NO","NO"
"1035","KIAA0753",0.297,0.782678825043806,"NO","NO","NO"
"1036","STIL",0.298,0.782873245457359,"NO","NO","NO"
"1037","IL37",0.298,0.783067290903866,"NO","NO","NO"
"1038","N4BP2",0.299,0.783261061759494,"NO","NO","NO"
"1039","NTRK2",0.299,0.783454459620213,"NO","NO","NO"
"1040","KIF18A",0.379,0.78364751970218,"NO","NO","NO"
"1041","APOBEC2",0.3,0.78384027299,"NO","NO","NO"
"1042","SLC35E1",0.3,0.784032656309896,"NO","NO","NO"
"1043","ATXN2L",0.3,0.784224670726015,"NO","NO","NO"
"1044","SCUBE1",0.38,0.784416342598356,"NO","NO","NO"
"1045","ANKRD35",0.301,0.784607719439538,"NO","NO","NO"
"1046","SLC51A",0.301,0.784798730359418,"NO","NO","NO"
"1047","KCNH2",0.301,0.78498937640648,"NO","NO","NO"
"1048","CALM3",0.302,0.785179754668678,"NO","NO","NO"
"1049","UBA2",0.302,0.785369769959929,"NO","NO","NO"
"1050","UBA3",0.302,0.785559423317291,"NO","NO","NO"
"1051","NEK2",0.302,0.785748715773878,"NO","NO","NO"
"1052","ATP2B3",0.382,0.785937656713169,"NO","NO","NO"
"1053","ALMS1",0.304,0.786126419382342,"NO","NO","NO"
"1054","GLP2R",0.304,0.786314823868083,"NO","NO","NO"
"1055","STAG2",0.304,0.786502871188921,"NO","NO","NO"
"1056","GIGYF2",0.304,0.786690562359531,"NO","NO","NO"
"1057","HIVEP1",0.305,0.786877991403519,"NO","NO","NO"
"1058","EXO1",0.305,0.787065066139295,"NO","NO","NO"
"1059","MCM3",0.305,0.787251787570565,"NO","NO","NO"
"1060","TMEM243",0.306,0.787438248726061,"NO","NO","NO"
"1061","DNAJC8",0.306,0.787624358399643,"NO","NO","NO"
"1062","SFMBT1",0.307,0.787810208727585,"NO","NO","NO"
"1063","MAPRE2",0.307,0.787995709384168,"NO","NO","NO"
"1064","C1orf87",0.307,0.788180861355305,"NO","NO","NO"
"1065","SYNJ2",0.388,0.788365718422149,"NO","NO","NO"
"1066","LIFR",0.308,0.78855026601489,"NO","NO","NO"
"1067","CIT",0.309,0.788734557008998,"NO","NO","NO"
"1068","MICAL2",0.309,0.788918502888884,"NO","NO","NO"
"1069","IGSF11",0.31,0.789102193089557,"NO","NO","NO"
"1070","EPHB4",0.31,0.78928553994406,"NO","NO","NO"
"1071","SERPINA7",0.31,0.789468544414147,"NO","NO","NO"
"1072","CACNA2D4",0.31,0.789651207457984,"NO","NO","NO"
"1073","BCAP29",0.311,0.789833617489837,"NO","NO","NO"
"1074","MCM5",0.311,0.790015687838203,"NO","NO","NO"
"1075","SPATA21",0.312,0.79019750607894,"NO","NO","NO"
"1076","LGALS3BP",0.312,0.790378986367556,"NO","NO","NO"
"1077","TFCP2L1",0.314,0.790560300602442,"NO","NO","NO"
"1078","NR1I2",0.315,0.790741362871868,"NO","NO","NO"
"1079","DSTN",0.315,0.790922089530044,"NO","NO","NO"
"1080","ITGB6",0.317,0.791102648131834,"NO","NO","NO"
"1081","SPAG17",0.319,0.791283036635567,"NO","NO","NO"
"1082","SLC26A4",0.319,0.791463091703988,"NO","NO","NO"
"1083","RIMS4",0.32,0.791642895165978,"NO","NO","NO"
"1084","KRTAP19-7",0.32,0.791822366887263,"NO","NO","NO"
"1085","AGL",0.32,0.792001507785099,"NO","NO","NO"
"1086","ZMYM3",0.32,0.792180318773362,"NO","NO","NO"
"1087","ACSS3",0.402,0.792358839525768,"NO","NO","NO"
"1088","CHRM2",0.322,0.792537152645289,"NO","NO","NO"
"1089","IL17A",0.322,0.792715138284334,"NO","NO","NO"
"1090","CENPI",0.322,0.792892797344224,"NO","NO","NO"
"1091","GGA3",0.323,0.793070209242515,"NO","NO","NO"
"1092","STXBP1",0.323,0.793247296210589,"NO","NO","NO"
"1093","PPM1E",0.323,0.793424059140295,"NO","NO","NO"
"1094","HIVEP3",0.323,0.793600498920222,"NO","NO","NO"
"1095","BANK1",0.323,0.79377661643571,"NO","NO","NO"
"1096","NAV2",0.405,0.793952432871335,"NO","NO","NO"
"1097","TBK1",0.324,0.794127985989842,"NO","NO","NO"
"1098","MON2",0.324,0.794303219339464,"NO","NO","NO"
"1099","CENPL",0.324,0.794478133793089,"NO","NO","NO"
"1100","LRRC40",0.324,0.794652730220436,"NO","NO","NO"
"1101","RIMS2",0.325,0.794827086138661,"NO","NO","NO"
"1102","NPM3",0.326,0.795001201633437,"NO","NO","NO"
"1103","S100A7A",0.326,0.79517500141562,"NO","NO","NO"
"1104","MRPS10",0.326,0.795348486343125,"NO","NO","NO"
"1105","LRIG1",0.409,0.795521730375778,"NO","NO","NO"
"1106","SPATA19",0.327,0.795694663264633,"NO","NO","NO"
"1107","LRRC19",0.327,0.795867283718278,"NO","NO","NO"
"1108","IFNL1",0.327,0.796039592582656,"NO","NO","NO"
"1109","TMEM170A",0.327,0.79621159070066,"NO","NO","NO"
"1110","GLCE",0.328,0.796383353262469,"NO","NO","NO"
"1111","BRD4",0.329,0.796554880355667,"NO","NO","NO"
"1112","ANLN",0.329,0.796726098946899,"NO","NO","NO"
"1113","LMTK2",0.33,0.796897082927825,"NO","NO","NO"
"1114","FNBP1",0.33,0.797067759935715,"NO","NO","NO"
"1115","TTC38",0.331,0.797238203189362,"NO","NO","NO"
"1116","EFCAB12",0.331,0.797408340989148,"NO","NO","NO"
"1117","LZTS1",0.333,0.797578317096297,"NO","NO","NO"
"1118","TIMELESS",0.333,0.797747989131699,"NO","NO","NO"
"1119","RBBP6",0.416,0.797917392191587,"NO","NO","NO"
"1120","SLC43A3",0.334,0.798086528993774,"NO","NO","NO"
"1121","ARL14",0.334,0.798255364035387,"NO","NO","NO"
"1122","PDGFRL",0.334,0.798423898123271,"NO","NO","NO"
"1123","TLR8",0.334,0.798592132061399,"NO","NO","NO"
"1124","AMPD1",0.334,0.798760066650884,"NO","NO","NO"
"1125","UBXN1",0.335,0.798927772363094,"NO","NO","NO"
"1126","ANXA5",0.335,0.799095180196597,"NO","NO","NO"
"1127","KRTAP5-3",0.335,0.799262290944326,"NO","NO","NO"
"1128","KRT40",0.338,0.799429310844857,"NO","NO","NO"
"1129","GABRP",0.338,0.79959603487311,"NO","NO","NO"
"1130","HSPB1",0.338,0.799762463814588,"NO","NO","NO"
"1131","NUMA1",0.338,0.799928598452014,"NO","NO","NO"
"1132","USP20",0.338,0.800094439565345,"NO","NO","NO"
"1133","TTF1",0.339,0.800260055127278,"NO","NO","NO"
"1134","RRAGD",0.339,0.800425378598272,"NO","NO","NO"
"1135","MYSM1",0.339,0.800590410750375,"NO","NO","NO"
"1136","LCN12",0.339,0.800755152352914,"NO","NO","NO"
"1137","CASP9",0.339,0.800919604172512,"NO","NO","NO"
"1138","CPEB4",0.339,0.801083766973094,"NO","NO","NO"
"1139","PIK3CA",0.34,0.801247707875015,"NO","NO","NO"
"1140","OSBPL10",0.34,0.801411361161318,"NO","NO","NO"
"1141","CORO2B",0.341,0.801574793353891,"NO","NO","NO"
"1142","MSH2",0.341,0.801737939325462,"NO","NO","NO"
"1143","SLC13A5",0.342,0.801900865005952,"NO","NO","NO"
"1144","ZDHHC11",0.343,0.802063570505879,"NO","NO","NO"
"1145","ZC3H7B",0.344,0.802226055939651,"NO","NO","NO"
"1146","MCM4",0.345,0.802388321425496,"NO","NO","NO"
"1147","SLC25A23",0.345,0.802550303972394,"NO","NO","NO"
"1148","NUSAP1",0.346,0.802712067377759,"NO","NO","NO"
"1149","PLSCR4",0.346,0.802873549210617,"NO","NO","NO"
"1150","PBXIP1",0.346,0.803034750205505,"NO","NO","NO"
"1151","GALNT5",0.347,0.803195733540464,"NO","NO","NO"
"1152","MRPL30",0.347,0.803356437390466,"NO","NO","NO"
"1153","FAM135B",0.347,0.803516862482706,"NO","NO","NO"
"1154","KLHL2",0.347,0.803677009541857,"NO","NO","NO"
"1155","SETD2",0.347,0.803836879290084,"NO","NO","NO"
"1156","CADPS2",0.431,0.803996505119173,"NO","NO","NO"
"1157","EIF1B",0.348,0.804155884054787,"NO","NO","NO"
"1158","PLEKHA4",0.348,0.804314987724536,"NO","NO","NO"
"1159","MAST2",0.433,0.80447390290072,"NO","NO","NO"
"1160","SLC40A1",0.35,0.804632579838059,"NO","NO","NO"
"1161","TCF7L2",0.35,0.804790983430114,"NO","NO","NO"
"1162","CRY2",0.35,0.804949114382596,"NO","NO","NO"
"1163","CAMK2G",0.351,0.805107033468254,"NO","NO","NO"
"1164","ESR1",0.351,0.805264681215277,"NO","NO","NO"
"1165","SDAD1",0.351,0.80542205832239,"NO","NO","NO"
"1166","GATM",0.352,0.805579224978563,"NO","NO","NO"
"1167","DZIP1L",0.353,0.805736181306669,"NO","NO","NO"
"1168","DSG3",0.353,0.80589286887394,"NO","NO","NO"
"1169","GDF3",0.354,0.806049346878958,"NO","NO","NO"
"1170","PRSS58",0.354,0.806205557400207,"NO","NO","NO"
"1171","EPG5",0.355,0.806361559122596,"NO","NO","NO"
"1172","HDGF",0.355,0.806517294630442,"NO","NO","NO"
"1173","MAP4K4",0.355,0.8066727646046,"NO","NO","NO"
"1174","ARHGAP20",0.355,0.806827969723606,"NO","NO","NO"
"1175","MFAP2",0.439,0.806982914475499,"NO","NO","NO"
"1176","SSH2",0.356,0.807137649256452,"NO","NO","NO"
"1177","SYT5",0.357,0.807292178006982,"NO","NO","NO"
"1178","PPARD",0.358,0.807446500855662,"NO","NO","NO"
"1179","SLC4A3",0.358,0.80760056191834,"NO","NO","NO"
"1180","MASTL",0.358,0.807754361860571,"NO","NO","NO"
"1181","KIF2C",0.358,0.807907901345661,"NO","NO","NO"
"1182","PLXNA1",0.443,0.808061228421262,"NO","NO","NO"
"1183","SYTL4",0.359,0.808214304759336,"NO","NO","NO"
"1184","SLC18A1",0.359,0.808367122522514,"NO","NO","NO"
"1185","SCN3B",0.36,0.808519737710714,"NO","NO","NO"
"1186","FARS2",0.361,0.808672150453212,"NO","NO","NO"
"1187","ZC3H10",0.361,0.808824306392436,"NO","NO","NO"
"1188","PRKCE",0.361,0.808976206176882,"NO","NO","NO"
"1189","RINL",0.361,0.809127850452858,"NO","NO","NO"
"1190","LOX",0.362,0.809279294216909,"NO","NO","NO"
"1191","CCDC81",0.362,0.809430483667333,"NO","NO","NO"
"1192","TLN2",0.363,0.809581473330834,"NO","NO","NO"
"1193","LRRTM2",0.364,0.809732263338835,"NO","NO","NO"
"1194","TFB2M",0.365,0.809882853825548,"NO","NO","NO"
"1195","SLTM",0.365,0.810033192277975,"NO","NO","NO"
"1196","YLPM1",0.366,0.810183331934241,"NO","NO","NO"
"1197","ACTN2",0.538,0.810333250559475,"NO","NO","NO"
"1198","CPNE6",0.538,0.810482918903197,"NO","NO","NO"
"1199","FAM72D",0.367,0.81063235992725,"NO","NO","NO"
"1200","CCDC149",0.368,0.810781603598073,"NO","NO","NO"
"1201","CAMKV",0.368,0.810930598736555,"NO","NO","NO"
"1202","DSG2",0.369,0.811079397239586,"NO","NO","NO"
"1203","A4GNT",0.369,0.81122794836356,"NO","NO","NO"
"1204","TEX29",0.369,0.81137625272487,"NO","NO","NO"
"1205","CERS6",0.369,0.811524310937863,"NO","NO","NO"
"1206","MED12",0.37,0.811672174373064,"NO","NO","NO"
"1207","KLHL21",0.37,0.811819792798431,"NO","NO","NO"
"1208","MTDH",0.37,0.811967166822431,"NO","NO","NO"
"1209","MPP4",0.455,0.812114309265893,"NO","NO","NO"
"1210","MFNG",0.371,0.812261246540679,"NO","NO","NO"
"1211","MELK",0.371,0.81240794114449,"NO","NO","NO"
"1212","TREML4",0.371,0.812554393677998,"NO","NO","NO"
"1213","GRK5",0.371,0.812700604739893,"NO","NO","NO"
"1214","HCN1",0.372,0.812846624667496,"NO","NO","NO"
"1215","BSPRY",0.372,0.812992404233078,"NO","NO","NO"
"1216","ANKRD1",0.372,0.813137944029638,"NO","NO","NO"
"1217","CASQ1",0.372,0.813283244648225,"NO","NO","NO"
"1218","TNRC6C",0.457,0.813428314021277,"NO","NO","NO"
"1219","MYO10",0.373,0.813573187244069,"NO","NO","NO"
"1220","OCA2",0.373,0.813717822969774,"NO","NO","NO"
"1221","LIN9",0.373,0.813862221781924,"NO","NO","NO"
"1222","VAV2",0.374,0.81400643301002,"NO","NO","NO"
"1223","ATAD2",0.374,0.814150408406182,"NO","NO","NO"
"1224","CYP17A1",0.375,0.81429419688791,"NO","NO","NO"
"1225","GPR152",0.375,0.814437750612934,"NO","NO","NO"
"1226","TLX3",0.375,0.814581070155698,"NO","NO","NO"
"1227","FASN",0.375,0.814724156088776,"NO","NO","NO"
"1228","BUB1B",0.461,0.814867055307332,"NO","NO","NO"
"1229","PLCG1",0.376,0.815009723511804,"NO","NO","NO"
"1230","S1PR1",0.376,0.815152159735456,"NO","NO","NO"
"1231","ZDHHC19",0.376,0.815294364543636,"NO","NO","NO"
"1232","LRRTM3",0.376,0.815436338499853,"NO","NO","NO"
"1233","SLC30A8",0.376,0.815578082165793,"NO","NO","NO"
"1234","RIMBP2",0.377,0.815719643405194,"NO","NO","NO"
"1235","LMNB1",0.377,0.815860975395624,"NO","NO","NO"
"1236","EMID1",0.377,0.816002078693513,"NO","NO","NO"
"1237","TTYH1",0.377,0.816142953853491,"NO","NO","NO"
"1238","TATDN2",0.378,0.816283648262605,"NO","NO","NO"
"1239","PPIL2",0.38,0.816424208215872,"NO","NO","NO"
"1240","ASIC1",0.38,0.816564541459537,"NO","NO","NO"
"1241","DCUN1D4",0.38,0.816704648541649,"NO","NO","NO"
"1242","SUGCT",0.381,0.816844575760338,"NO","NO","NO"
"1243","RASSF6",0.381,0.816984277834668,"NO","NO","NO"
"1244","CCP110",0.382,0.817123800681068,"NO","NO","NO"
"1245","NLGN2",0.382,0.817263099394382,"NO","NO","NO"
"1246","PHF10",0.382,0.817402174514255,"NO","NO","NO"
"1247","TMTC2",0.383,0.817541071541385,"NO","NO","NO"
"1248","FUT8",0.384,0.817679790605102,"NO","NO","NO"
"1249","ATP2C1",0.384,0.817818287540615,"NO","NO","NO"
"1250","SIK2",0.384,0.817956562881031,"NO","NO","NO"
"1251","RRP1B",0.385,0.818094661383133,"NO","NO","NO"
"1252","ANO3",0.385,0.8182325392806,"NO","NO","NO"
"1253","LRRC17",0.471,0.818370221375137,"NO","NO","NO"
"1254","ABCA4",0.471,0.818507683881007,"NO","NO","NO"
"1255","TK1",0.386,0.818644946880522,"NO","NO","NO"
"1256","CYFIP2",0.386,0.818781991308382,"NO","NO","NO"
"1257","HESX1",0.387,0.818918861119505,"NO","NO","NO"
"1258","PPP1CB",0.387,0.819055513331564,"NO","NO","NO"
"1259","IDH1",0.387,0.819191948463064,"NO","NO","NO"
"1260","PLCE1",0.388,0.8193282100745,"NO","NO","NO"
"1261","AMPD3",0.389,0.819464298295064,"NO","NO","NO"
"1262","CTDSPL2",0.389,0.819600170844914,"NO","NO","NO"
"1263","ERBB3",0.389,0.819735828236331,"NO","NO","NO"
"1264","GPM6A",0.39,0.81987131332383,"NO","NO","NO"
"1265","TUBB2B",0.39,0.820006584205658,"NO","NO","NO"
"1266","NFE2L2",0.39,0.820141641389409,"NO","NO","NO"
"1267","ZNF462",0.39,0.820276485381079,"NO","NO","NO"
"1268","NDRG1",0.39,0.820411116685065,"NO","NO","NO"
"1269","SYN1",0.39,0.820545535804174,"NO","NO","NO"
"1270","LGALS3",0.39,0.820679743239632,"NO","NO","NO"
"1271","CD40",0.39,0.820813739491084,"NO","NO","NO"
"1272","DLG5",0.391,0.820947566857586,"NO","NO","NO"
"1273","GDNF",0.391,0.821081183968996,"NO","NO","NO"
"1274","NCAPG",0.392,0.821214632781921,"NO","NO","NO"
"1275","ATRX",0.392,0.821347872263375,"NO","NO","NO"
"1276","DDX50",0.394,0.821480984887205,"NO","NO","NO"
"1277","KRT76",0.394,0.821613889033942,"NO","NO","NO"
"1278","SCTR",0.395,0.821746625719035,"NO","NO","NO"
"1279","TAF2",0.395,0.821879154840899,"NO","NO","NO"
"1280","RPTOR",0.396,0.822011517084981,"NO","NO","NO"
"1281","TRPC4",0.397,0.822143712580669,"NO","NO","NO"
"1282","IL12RB1",0.397,0.822275701843134,"NO","NO","NO"
